protein	Database_ID	adj_p	cancer_type	change	has_event_sample_size	not_has_event_sample_size
EAPP	ENSP00000250454	0.9708402987629965	luad	0.011400860918542734	25	76
SLC35A5	ENSP00000417654	0.9708402987629965	luad	-0.022918014714794044	16	52
CHAF1B	ENSP00000315700	0.9708402987629965	luad	-0.015434616687087843	22	67
MX1	ENSP00000381599	0.9708402987629965	luad	-0.022392215302079355	25	76
LGALS2	ENSP00000215886	0.9708402987629965	luad	0.02810081706372186	13	40
PRPF4	ENSP00000363313	0.9708402987629965	luad	0.005029551780526248	25	76
EPCAM	ENSP00000263735	0.9708402987629965	luad	0.01418283390908609	25	76
NANP	ENSP00000302441	0.9708402987629965	luad	-0.011158851056936836	25	76
PRKCE	ENSP00000306124	0.9708402987629965	luad	-0.01371727306699616	25	76
LDHA	ENSP00000445175	0.9708402987629965	luad	0.006872629336834968	25	76
KRT6B	ENSP00000252252	0.9708402987629965	luad	0.22478447476990904	7	17
UMPS	ENSP00000232607	0.9708402987629965	luad	0.006148151850120451	25	76
LCN2	ENSP00000277480	0.9708402987629965	luad	0.024961927822485595	25	76
NCKAP5	ENSP00000380603	0.9708402987629965	luad	0.022928150930657143	20	53
NABP2	ENSP00000267023	0.9708402987629965	luad	-0.01234261689166799	25	76
SPNS1	ENSP00000306050	0.9708402987629965	luad	-0.015142607757547707	25	76
GLIPR2	ENSP00000367196	0.9708402987629965	luad	0.009941926986178296	25	76
NDST2	ENSP00000299641	0.9708402987629965	luad	-0.026047487319403873	9	19
GGNBP2	ENSP00000478220	0.9708402987629965	luad	0.017490264642322846	25	76
SLC12A4	ENSP00000318557	0.9708402987629965	luad	0.007031801728620141	25	76
UTP25	ENSP00000419005	0.9708402987629965	luad	0.009819463114263849	25	76
LARP6	ENSP00000299213	0.9708402987629965	luad	0.035778023145452365	14	41
SIL1	ENSP00000426858	0.9708402987629965	luad	-0.012665727356128476	25	76
SLAMF1	ENSP00000306190	0.9708402987629965	luad	-0.07806756675009452	15	43
LANCL2	ENSP00000254770	0.9708402987629965	luad	-0.007144885379030297	25	76
NEDD9	ENSP00000368759	0.9708402987629965	luad	0.010021751153633143	25	76
ABCA5	ENSP00000376443	0.9708402987629965	luad	-0.05589245834731382	12	21
NAAA	ENSP00000286733	0.9708402987629965	luad	0.022694878718690692	25	76
CDK13	ENSP00000340557	0.9708402987629965	luad	-0.02023191817286063	23	70
ADI1	ENSP00000333666	0.9708402987629965	luad	-0.008414738549067435	25	76
RPA3	ENSP00000223129	0.9708402987629965	luad	-0.007218642313380479	25	76
TRA2A	ENSP00000297071	0.9708402987629965	luad	-0.007580207863239263	25	76
TCTE1	ENSP00000360560	0.9708402987629965	luad	-0.10646318646826103	7	12
ELOB	ENSP00000386652	0.9708402987629965	luad	0.004726693927749964	25	76
AKT1S1	ENSP00000341698	0.9708402987629965	luad	-0.01026857343414929	25	76
MYL4	ENSP00000347055	0.9708402987629965	luad	0.02689174902131153	25	76
TMEM184C	ENSP00000296582	0.9708402987629965	luad	-0.016330128807163224	20	53
ACBD4	ENSP00000314440	0.9708402987629965	luad	-0.04252789338866629	11	25
HPCAL1	ENSP00000310749	0.9708402987629965	luad	-0.012407667415279988	25	76
LILRA2	ENSP00000251376	0.9708402987629965	luad	0.05049623435583711	7	17
SIRPA	ENSP00000478763	0.9708402987629965	luad	0.03348357130232338	4	9
MYO10	ENSP00000274203	0.9708402987629965	luad	0.012326380445244027	25	76
MYLK	ENSP00000320622	0.9708402987629965	luad	-0.022354887622151376	24	69
CENPU	ENSP00000281453	0.9708402987629965	luad	0.15340215065999094	5	7
DNAJC7	ENSP00000406463	0.9708624286903303	luad	0.005804514071362427	25	76
URM1	ENSP00000361944	0.9708624286903303	luad	0.015444404771357445	25	76
DYRK1A	ENSP00000493627	0.9708624286903303	luad	0.008095778368538253	25	76
LRRC45	ENSP00000306760	0.9708624286903303	luad	-0.02055324888960164	25	76
KLC4	ENSP00000340221	0.9708624286903303	luad	-0.006195055062425042	25	76
SLC4A1	ENSP00000262418	0.9708624286903303	luad	0.03683638687069524	25	76
XRCC5	ENSP00000375977	0.971011090211746	luad	0.0034245703094233568	25	76
HUS1	ENSP00000258774	0.971011090211746	luad	0.009990640556022334	25	76
SLC25A40	ENSP00000344831	0.9710135930368358	luad	0.013539907223582476	25	76
BICC1	ENSP00000362993	0.9710135930368358	luad	0.015695545528347815	25	76
ZMYM6	ENSP00000349708	0.9711773810048302	luad	-0.02999266811465992	6	10
CUL2	ENSP00000363880	0.9712531356283838	luad	0.005150153072058475	25	76
SNX19	ENSP00000265909	0.9712531356283838	luad	0.013108965600889866	25	76
ABHD13	ENSP00000365063	0.9713543470832096	luad	-0.016751813882701076	25	76
FSD1L	ENSP00000363842	0.9713543470832096	luad	0.028265570086495495	24	64
TPCN1	ENSP00000438125	0.9713543470832096	luad	0.008978954077339493	25	76
TPRA1	ENSP00000347748	0.9713757064917151	luad	0.04485816086345065	4	8
C2orf42	ENSP00000264434	0.9713757064917151	luad	0.029044240897391382	16	43
AMPD3	ENSP00000379802	0.9714748724415706	luad	-0.010309963513529459	25	76
SMARCAL1	ENSP00000349823	0.9715040630866678	luad	-0.008210466192793735	25	76
CCPG1	ENSP00000403400	0.9715040630866678	luad	0.00981478129190455	25	76
DSG2	ENSP00000261590	0.971518651795727	luad	-0.00978397678681514	25	76
HHIPL2	ENSP00000342118	0.971518651795727	luad	0.07174558888753776	6	13
DRG2	ENSP00000225729	0.971518651795727	luad	-0.004569152864418599	25	76
EBF1	ENSP00000322898	0.971518651795727	luad	-0.06105320846544138	6	18
GBP3	ENSP00000359512	0.971518651795727	luad	-0.01859277890447883	23	74
TCF12	ENSP00000267811	0.971518651795727	luad	-0.01051127494901935	25	76
IFI44L	ENSP00000359787	0.971518651795727	luad	-0.03316947976105694	23	70
HS2ST1	ENSP00000359581	0.971518651795727	luad	0.02171593441517032	14	47
RABEP2	ENSP00000350934	0.971518651795727	luad	-0.005650334279249783	25	76
EFHB	ENSP00000295824	0.971518651795727	luad	0.08345390722708496	10	35
FAF2	ENSP00000261942	0.971518651795727	luad	0.005174043304456533	25	76
RHOT1	ENSP00000439737	0.971518651795727	luad	-0.007121340071090818	25	76
TAP2	ENSP00000364032	0.971518651795727	luad	0.01960775677320168	25	76
TOR4A	ENSP00000350102	0.971518651795727	luad	0.008190357842702495	25	76
EIF3I	ENSP00000362688	0.971518651795727	luad	-0.00536261546824171	25	76
ELMO2	ENSP00000290246	0.971518651795727	luad	-0.006903582075988957	25	76
RBPMS	ENSP00000340176	0.971518651795727	luad	-0.007010589619046478	25	76
EPDR1	ENSP00000199448	0.971518651795727	luad	0.017441159834973324	25	76
APOL6	ENSP00000386280	0.971518651795727	luad	-0.028669057146225443	10	40
KCTD9	ENSP00000221200	0.971518651795727	luad	-0.010278859619982789	25	76
NUP205	ENSP00000285968	0.971518651795727	luad	0.004627512030003986	25	76
NUP160	ENSP00000367721	0.971518651795727	luad	0.005558902748116101	25	76
RPS15A	ENSP00000318646	0.971518651795727	luad	0.009405783674922587	25	76
TSTD1	ENSP00000388293	0.971518651795727	luad	0.009061058545017764	25	76
SCG3	ENSP00000220478	0.971518651795727	luad	0.03126916057442722	5	12
CDC42BPB	ENSP00000355237	0.971518651795727	luad	0.005957021421861997	25	76
SNCA	ENSP00000338345	0.971518651795727	luad	-0.03114024011680505	25	76
PPM1E	ENSP00000312411	0.971518651795727	luad	-0.05150849701016608	10	18
SEL1L3	ENSP00000264868	0.971518651795727	luad	-0.01624518318994679	25	76
CBFB	ENSP00000415151	0.971518651795727	luad	-0.009536997179337342	25	76
ADAMTS8	ENSP00000257359	0.971518651795727	luad	-0.0368103503332895	13	48
PCTP	ENSP00000268896	0.971518651795727	luad	0.01082018691797984	25	76
NUDT12	ENSP00000230792	0.971518651795727	luad	-0.0075036455392600565	25	76
C4orf46	ENSP00000368503	0.971518651795727	luad	-0.03374448967638062	4	17
NT5DC1	ENSP00000326858	0.971518651795727	luad	-0.0059986880446544835	25	76
SOD2	ENSP00000356022	0.971518651795727	luad	-0.01614537058480031	25	76
SH3GLB1	ENSP00000473267	0.971518651795727	luad	0.004763641688679571	25	76
PF4	ENSP00000296029	0.971518651795727	luad	0.04179814469628673	25	76
TTC9C	ENSP00000325266	0.971518651795727	luad	-0.011416921798564003	25	76
PDIA4	ENSP00000286091	0.971518651795727	luad	0.0169890992896784	25	72
AFP	ENSP00000226359	0.971518651795727	luad	-0.0521240637181869	11	30
SFXN1	ENSP00000316905	0.971518651795727	luad	0.009962507623713368	25	76
CRKL	ENSP00000346300	0.971518651795727	luad	0.004761514627766444	25	76
FBXO31	ENSP00000310841	0.971518651795727	luad	0.033187018839111126	7	21
IST1	ENSP00000330408	0.971518651795727	luad	0.02454731203465457	10	32
SLCO2B1	ENSP00000289575	0.971518651795727	luad	0.018164883926528097	25	76
CLIP2	ENSP00000355151	0.971518651795727	luad	-0.006571209669396616	25	76
PLIN3	ENSP00000221957	0.971518651795727	luad	0.005366138175970425	25	76
CHD9	ENSP00000381522	0.971518651795727	luad	-0.011914992679569955	24	69
ITGB3	ENSP00000452786	0.971518651795727	luad	0.03355456732513429	20	65
MLXIP	ENSP00000312834	0.971518651795727	luad	-0.010246702244335618	25	76
SEPTIN8	ENSP00000367973	0.971518651795727	luad	-0.028356344255774615	7	24
MRPL43	ENSP00000315948	0.971518651795727	luad	-0.010350230635978452	25	76
CEP170B	ENSP00000451249	0.971518651795727	luad	0.01849617910503415	20	65
ARRDC1	ENSP00000360475	0.971518651795727	luad	-0.005952123148080829	25	76
SMURF1	ENSP00000354621	0.9718440213063627	luad	-0.024210371313663742	15	51
SON	ENSP00000348984	0.9718440213063627	luad	-0.0038504544416458064	25	76
CKAP5	ENSP00000432768	0.9718440213063627	luad	-0.0033576466382876924	25	76
RAVER1	ENSP00000482486	0.9718440213063627	luad	-0.0059182580556035695	25	76
PIGM	ENSP00000357069	0.9718440213063627	luad	0.018354777218239873	24	57
STOM	ENSP00000286713	0.9718440213063627	luad	-0.01549422158470004	25	76
EGLN1	ENSP00000355601	0.9718440213063627	luad	-0.008010019855630102	25	76
NOD1	ENSP00000222823	0.9720322570953643	luad	0.024934369174110516	20	54
SLC7A11	ENSP00000280612	0.9720807998870586	luad	-0.03841479157085714	9	11
REEP6	ENSP00000233596	0.9721130800616682	luad	-0.02873562962615306	25	71
RRP7A	ENSP00000321449	0.972158297643414	luad	0.011002369664729866	25	76
PARP8	ENSP00000281631	0.972158297643414	luad	0.033163045442699865	13	36
CSNK2B	ENSP00000365025	0.972158297643414	luad	0.009641640756417373	25	76
PTPA	ENSP00000337448	0.972158297643414	luad	-0.007578661227589628	25	76
ZSWIM1	ENSP00000361598	0.972158297643414	luad	0.06072701138952297	8	16
NUDT22	ENSP00000279206	0.972158297643414	luad	0.02913803892829883	17	42
COPS6	ENSP00000304102	0.972158297643414	luad	0.00462957465089911	25	76
CACNG6	ENSP00000252729	0.972158297643414	luad	0.017635212559292596	17	61
EGFR	ENSP00000275493	0.972158297643414	luad	-0.007207252401887687	25	76
TAX1BP1	ENSP00000379612	0.972158297643414	luad	0.022886708760411156	10	10
UBE2Q2	ENSP00000267938	0.972158297643414	luad	0.010804589006699228	23	70
RASGRP2	ENSP00000338864	0.972158297643414	luad	-0.010048743866868326	25	76
RPS10	ENSP00000481646	0.972158297643414	luad	0.016733117269383632	25	76
CLCN3	ENSP00000261514	0.972158297643414	luad	-0.021770048467094488	17	45
ELOVL7	ENSP00000402634	0.972158297643414	luad	0.02408643800542669	5	19
C7orf26	ENSP00000340220	0.972158297643414	luad	0.012414066797505702	25	76
CELF3	ENSP00000290583	0.972158297643414	luad	0.05061362471469635	5	7
ZSCAN21	ENSP00000292450	0.972158297643414	luad	0.026825748562968148	9	22
DUSP3	ENSP00000226004	0.972158297643414	luad	0.0058232438079991455	25	76
PROSER2	ENSP00000277570	0.972158297643414	luad	-0.010372276530005997	25	76
MBLAC1	ENSP00000381150	0.972158297643414	luad	0.025030404645085574	24	73
CAPSL	ENSP00000380523	0.972158297643414	luad	-0.04064104813249397	14	51
MAML1	ENSP00000292599	0.972158297643414	luad	0.014594064933367734	25	76
SNX7	ENSP00000304429	0.972158297643414	luad	-0.0072830647948862876	25	76
MYOM1	ENSP00000261606	0.972158297643414	luad	-0.081581124061006	5	11
LDLRAP1	ENSP00000363458	0.972158297643414	luad	-0.009330702676836888	25	76
EPS8L3	ENSP00000355255	0.972158297643414	luad	-0.03929679127236099	8	25
ZNF526	ENSP00000301215	0.972158297643414	luad	-0.02038137060425091	22	68
POLR2G	ENSP00000301788	0.972158297643414	luad	-0.005984290904714879	25	76
RNF2	ENSP00000356480	0.972158297643414	luad	-0.00753257467769794	25	76
STRAP	ENSP00000025399	0.972158297643414	luad	0.005594612885906819	25	76
YY1	ENSP00000262238	0.972158297643414	luad	-0.011428874004992873	25	76
DDX18	ENSP00000263239	0.972158297643414	luad	-0.005536701284632628	25	76
FETUB	ENSP00000265029	0.972158297643414	luad	-0.01874542566239401	25	76
IFT27	ENSP00000393541	0.972158297643414	luad	0.010638520268372656	25	76
FAM174A	ENSP00000307954	0.972158297643414	luad	-0.02120791653364608	19	53
KLK11	ENSP00000324269	0.972158297643414	luad	-0.03201341710644168	22	65
EVA1B	ENSP00000270824	0.972158297643414	luad	-0.019460003897118217	25	72
TRPV4	ENSP00000261740	0.972158297643414	luad	0.03624385555314685	14	58
SCLT1	ENSP00000281142	0.972158297643414	luad	0.013945857305586146	25	76
ETFDH	ENSP00000426638	0.972158297643414	luad	0.00903287314554456	25	76
MAD1L1	ENSP00000265854	0.9723630298920263	luad	-0.004656081898329882	25	76
MYH1	ENSP00000226207	0.9723724945360693	luad	-0.09242268971579826	4	16
DDX5	ENSP00000225792	0.9724243994588937	luad	-0.005299792978188167	25	76
CCM2L	ENSP00000392448	0.9733485349615639	luad	-0.04424995800795012	14	39
RAC3	ENSP00000304283	0.9735151682764657	luad	-0.021425144466507375	18	59
TRDMT1	ENSP00000367030	0.9738016518194207	luad	0.014093723039452721	20	56
TSPAN14	ENSP00000361237	0.9738269762759681	luad	-0.013067820262145868	25	76
PGM3	ENSP00000425809	0.9738269762759681	luad	0.005168742747339666	25	76
SLC44A3	ENSP00000271227	0.9742092162211639	luad	0.014991955218103092	19	53
TRAF6	ENSP00000337853	0.9742092162211639	luad	-0.005020568593820621	25	76
UQCRQ	ENSP00000367934	0.9743478253844827	luad	-0.009366448236017094	25	76
USP46	ENSP00000407818	0.9743478253844827	luad	0.01686408605087408	25	75
HPS6	ENSP00000299238	0.9743478253844827	luad	-0.007314511897499709	25	76
GPR157	ENSP00000366628	0.9743478253844827	luad	-0.03716556366196106	6	14
MASTL	ENSP00000343446	0.9743478253844827	luad	0.039029222080153636	20	55
GREB1	ENSP00000234142	0.9743478253844827	luad	0.10105596202338163	8	29
SEPTIN4	ENSP00000462727	0.9743478253844827	luad	-0.03362020237917096	12	34
METTL15	ENSP00000384369	0.9743478253844827	luad	-0.017959054964056906	25	76
TNC	ENSP00000411406	0.9743478253844827	luad	-0.036970795026523895	17	48
RSPH3	ENSP00000252655	0.9743478253844827	luad	-0.03888924848189501	20	56
SPAG9	ENSP00000262013	0.9743478253844827	luad	-0.0055715499211284256	25	76
LRRC71	ENSP00000336661	0.9744295505767092	luad	-0.1998412295070627	4	15
PIK3CD	ENSP00000366563	0.9744295505767092	luad	-0.00719919268735858	25	76
ATE1	ENSP00000224652	0.9746327649900972	luad	0.011074004423592243	25	64
PCM1	ENSP00000431099	0.9746327649900972	luad	0.029568406945447823	13	30
JCHAIN	ENSP00000254801	0.9746327649900972	luad	-0.025987650835311037	25	76
CD300A	ENSP00000353259	0.9746327649900972	luad	-0.018328722655794556	25	76
UNC119	ENSP00000337040	0.9746327649900972	luad	0.011371928273960368	25	76
CEP170B	ENSP00000404151	0.9746327649900972	luad	-0.011508995266848843	25	69
ZNF385A	ENSP00000338927	0.9749378479583086	luad	-0.012955945146831932	22	67
NCK1	ENSP00000288986	0.9749902163777205	luad	-0.005724360570805026	25	76
GNA15	ENSP00000262958	0.9750874063164926	luad	-0.013838607117869599	22	71
EIF2AK3	ENSP00000307235	0.9751003491362775	luad	0.01725705171189798	25	76
PRTFDC1	ENSP00000318602	0.975113339507709	luad	0.012964972350170245	25	76
MSRB1	ENSP00000355084	0.975113339507709	luad	0.01738023308319766	24	64
RIPK3	ENSP00000216274	0.975113339507709	luad	-0.007505675752507055	25	76
KATNB1	ENSP00000368982	0.9751190487913557	luad	0.004528798976800974	25	76
EPHB3	ENSP00000332118	0.9751385382041927	luad	-0.01883931547488185	25	76
MYL1	ENSP00000307280	0.9751385382041927	luad	0.056148735571034614	22	71
SORCS2	ENSP00000422185	0.9754400924504387	luad	-0.011698259350943086	25	76
GRHPR	ENSP00000313432	0.9754400924504387	luad	-0.005232512099741238	25	76
RAP1A	ENSP00000348786	0.9754400924504387	luad	-0.009194070824494582	25	76
SFRP2	ENSP00000274063	0.9754400924504387	luad	0.020262133447695008	25	76
GRAMD1A	ENSP00000441032	0.9754400924504387	luad	0.009467018456885135	25	76
COL6A3	ENSP00000418285	0.9754400924504387	luad	0.02614567639108234	25	76
WTIP	ENSP00000466953	0.9754400924504387	luad	0.014253642053830895	20	60
CEP170	ENSP00000355500	0.9754400924504387	luad	-0.004384993818818926	25	76
TMEM63C	ENSP00000298351	0.9754400924504387	luad	-0.02923781617805516	10	26
B3GLCT	ENSP00000343002	0.9754400924504387	luad	-0.007137087358912317	25	76
PRDM16	ENSP00000270722	0.9754400924504387	luad	-0.01653473152432306	23	67
PDK2	ENSP00000420927	0.9754400924504387	luad	-0.009118244254421815	25	76
TXNDC11	ENSP00000283033	0.9754400924504387	luad	0.010453061484519022	25	76
INO80D	ENSP00000384198	0.9754400924504387	luad	-0.026013532544121067	18	50
RNF168	ENSP00000320898	0.9754400924504387	luad	-0.017392487465732326	20	49
XPO7	ENSP00000252512	0.9754400924504387	luad	0.0058953375025347365	25	76
SLC7A1	ENSP00000370128	0.9754400924504387	luad	0.01630035646430822	21	68
CCDC91	ENSP00000370658	0.9754400924504387	luad	-0.007999652869199098	25	76
STAT4	ENSP00000351255	0.9754400924504387	luad	0.016278409966664936	25	76
CASC3	ENSP00000264645	0.9755440708318042	luad	0.008577973361797914	25	76
PECR	ENSP00000265322	0.9756420154979226	luad	-0.009820873680241371	25	76
FRMD4A	ENSP00000350032	0.9757574501304153	luad	-0.010941548605300777	25	74
SELENOK	ENSP00000418813	0.9757574501304153	luad	0.014873719950678765	25	76
ARL2	ENSP00000246747	0.9757574501304153	luad	0.011688273453276554	25	76
MACO1	ENSP00000363463	0.9757574501304153	luad	-0.008779250975650021	25	76
HNRNPM	ENSP00000325376	0.9757574501304153	luad	-0.004108817828259115	25	76
MLPH	ENSP00000341845	0.9757574501304153	luad	0.011160179946751447	25	76
EPX	ENSP00000225371	0.9757574501304153	luad	-0.027953620118352784	25	76
MBOAT7	ENSP00000344377	0.9757574501304153	luad	0.009852662534959498	25	76
SRI	ENSP00000378137	0.9757574501304153	luad	-0.00670548258627357	25	76
FAM135A	ENSP00000359510	0.9757574501304153	luad	0.02752986105423924	19	58
PCBP1	ENSP00000305556	0.9757574501304153	luad	-0.0034730622102028784	25	76
MYL12B	ENSP00000237500	0.9757574501304153	luad	-0.015462508693052435	18	45
KIF1C	ENSP00000320821	0.9757574501304153	luad	-0.005719982365190279	25	76
BCAS1	ENSP00000379290	0.9757574501304153	luad	-0.02194550123663286	25	76
IL1R1	ENSP00000386380	0.9757574501304153	luad	-0.01380053589207525	25	72
PLXNB1	ENSP00000296440	0.9757574501304153	luad	-0.008998120818972222	25	76
DTWD1	ENSP00000251250	0.9757574501304153	luad	0.013669428584427767	23	73
ADAMTS1	ENSP00000284984	0.9757574501304153	luad	-0.022798917927003726	25	76
POLR3A	ENSP00000361446	0.9757574501304153	luad	0.00405301273884634	25	76
CXCR6	ENSP00000304414	0.9757574501304153	luad	0.07317003823882101	9	29
POLR1D	ENSP00000382604	0.9758267747615862	luad	-0.021423739548950174	13	44
ARFRP1	ENSP00000479616	0.9758267747615862	luad	0.00845447417795675	25	76
FBXW5	ENSP00000313034	0.9758267747615862	luad	-0.00790696264124896	25	76
FLT1	ENSP00000484039	0.9758267747615862	luad	0.044556656283291085	16	32
GATB	ENSP00000263985	0.9758267747615862	luad	0.010346201378045816	25	76
NSUN3	ENSP00000318986	0.9758267747615862	luad	-0.03576837037653763	4	7
TMA16	ENSP00000351380	0.9758267747615862	luad	0.010229143998451776	25	76
PPIE	ENSP00000312769	0.9758267747615862	luad	-0.006050362248266203	25	76
CAPN15	ENSP00000219611	0.9758267747615862	luad	0.010241645701497756	24	73
RFC4	ENSP00000296273	0.9758267747615862	luad	-0.004550772367375444	25	76
FGGY	ENSP00000305922	0.9758267747615862	luad	0.008936217849856903	25	76
NCS1	ENSP00000361475	0.9758267747615862	luad	-0.014298155992022468	23	74
WDR5B	ENSP00000330381	0.9758267747615862	luad	-0.04098771001141252	6	10
USP14	ENSP00000261601	0.9758267747615862	luad	0.0075649452940321354	25	76
PANK3	ENSP00000239231	0.9758267747615862	luad	0.015474786641682243	23	69
PRPF40B	ENSP00000261897	0.9758267747615862	luad	0.008145583467795717	25	76
YWHAH	ENSP00000248975	0.9758267747615862	luad	0.006345473398464113	25	76
ANKFY1	ENSP00000343362	0.9758267747615862	luad	0.004042698593158839	25	76
EIF2AK1	ENSP00000199389	0.9758267747615862	luad	-0.019954756385368866	23	70
CEP112	ENSP00000376522	0.9758267747615862	luad	-0.008272497619193186	25	76
