,gain,neutral,loss
EGFLAM-AS3,39,68,2
EGFLAM-AS4,39,68,2
EGFR,31,77,1
EGFR-AS1,32,77,0
EGLN1,25,83,1
EGLN1P1,6,93,10
EGLN2,8,93,8
EGLN3,24,78,7
EGLN3-AS1,22,80,7
EGLN3P1,18,85,6
EGOT,0,55,54
EGR1,3,79,27
EGR2,5,91,13
EGR3,4,74,31
EGR4,15,93,1
EHBP1,15,92,2
EHBP1L1,17,89,3
EHD1,16,90,3
EHD2,6,97,6
EHD3,17,91,1
EHD4,3,95,11
EHD4-AS1,3,95,11
EHF,11,85,13
EHHADH,54,55,0
EHHADH-AS1,54,55,0
EHMT1,17,82,10
EHMT2,6,92,11
EHMT2-AS1,6,92,11
EI24,7,71,31
EI24P1,52,56,1
EI24P2,16,91,2
EI24P3,0,55,54
EI24P4,8,82,19
EID1,4,95,10
EID2,10,92,7
EID2B,11,91,7
EID3,3,102,4
EIF1,16,92,1
EIF1AD,23,83,3
EIF1AX,4,85,20
EIF1AX-AS1,4,85,20
EIF1AXP1,2,92,15
EIF1AXP2,17,81,11
EIF1AY,5,43,61
EIF1B,0,55,54
EIF1B-AS1,0,55,54
EIF1P1,14,62,33
EIF1P2,7,91,11
EIF1P3,17,91,1
EIF1P4,5,98,6
EIF1P5,11,83,15
EIF1P6,3,88,18
EIF1P7,12,90,7
EIF2A,44,64,1
EIF2AK1,29,79,1
EIF2AK2,18,90,1
EIF2AK3,11,98,0
EIF2AK3-DT,11,98,0
EIF2AK4,4,95,10
EIF2AP4,2,96,11
EIF2B1,3,102,4
EIF2B2,17,82,10
EIF2B3,5,93,11
EIF2B4,18,88,3
EIF2B5,54,55,0
EIF2D,22,86,1
EIF2S1,16,80,13
EIF2S2,23,84,2
EIF2S2P2,54,55,0
EIF2S2P3,3,89,17
EIF2S2P4,10,95,4
EIF2S2P5,2,84,23
EIF2S3,4,85,20
EIF2S3B,23,80,6
EIF3A,1,92,16
EIF3B,29,79,1
EIF3C,5,100,4
EIF3CL,5,101,3
EIF3D,11,91,7
EIF3E,45,61,3
EIF3EP1,3,98,8
EIF3EP2,9,96,4
EIF3F,5,81,23
EIF3FP1,1,61,47
EIF3FP3,13,94,2
EIF3G,5,91,13
EIF3H,48,59,2
EIF3I,3,93,13
EIF3IP1,23,77,9
EIF3J,4,95,10
EIF3J-DT,4,95,10
EIF3K,15,87,7
EIF3KP1,1,75,33
EIF3KP2,0,56,53
EIF3KP3,1,90,18
EIF3L,12,90,7
EIF3LP1,17,81,11
EIF3LP2,3,96,10
EIF3LP3,3,94,12
EIF3M,9,86,14
EIF4A1,7,87,15
EIF4A1P1,1,75,33
EIF4A1P10,12,91,6
EIF4A1P11,17,90,2
EIF4A1P12,15,83,11
EIF4A1P13,32,74,3
EIF4A1P2,5,51,53
EIF4A1P3,15,86,8
EIF4A1P4,4,99,6
EIF4A1P5,3,77,29
EIF4A1P6,9,75,25
EIF4A1P7,6,75,28
EIF4A1P8,3,87,19
EIF4A1P9,7,87,15
EIF4A2,54,55,0
EIF4A2P1,17,86,6
EIF4A2P2,5,92,12
EIF4A2P3,12,93,4
EIF4A2P4,6,85,18
EIF4A2P5,9,85,15
EIF4A3,15,91,3
EIF4A3P1,11,86,12
EIF4B,4,99,6
EIF4BP1,15,84,10
EIF4BP2,3,88,18
EIF4BP3,11,90,8
EIF4BP4,0,55,54
EIF4BP5,10,90,9
EIF4BP6,31,74,4
EIF4BP7,18,87,4
EIF4BP8,22,77,10
EIF4BP9,11,89,9
EIF4E,0,92,17
EIF4E1B,3,78,28
EIF4E2,4,87,18
EIF4E2P1,14,89,6
EIF4E2P2,18,80,11
EIF4E3,0,52,57
EIF4EBP1,21,76,12
EIF4EBP1P1,17,83,9
EIF4EBP2,4,93,12
EIF4EBP2P1,14,91,4
EIF4EBP2P2,4,94,11
EIF4EBP2P3,1,97,11
EIF4EBP3,3,79,27
EIF4ENIF1,16,88,5
EIF4EP1,15,88,6
EIF4EP2,17,92,0
EIF4EP3,56,53,0
EIF4EP4,27,79,3
EIF4EP5,4,71,34
EIF4G1,54,55,0
EIF4G2,8,82,19
EIF4G3,2,90,17
EIF4H,19,87,3
EIF4HP1,29,79,1
EIF4HP2,16,88,5
EIF5,22,76,11
EIF5A,7,86,16
EIF5A2,52,57,0
EIF5A2P1,6,93,10
EIF5AL1,2,93,14
EIF5AP2,14,92,3
EIF5AP3,6,96,7
EIF5AP4,2,93,14
EIF5B,12,94,3
EIF5P1,1,84,24
EIF5P2,4,84,21
EIF6,22,84,3
EIPR1,10,93,6
EIPR1-IT1,10,93,6
ELAC1,2,76,31
ELAC2,6,85,18
ELANE,3,87,19
ELAVL1,3,91,15
ELAVL2,10,62,37
ELAVL3,7,89,13
ELAVL4,2,96,11
ELDR,32,77,0
ELF1,3,78,28
ELF2,1,90,18
ELF2P3,10,91,8
ELF3,20,88,1
ELF3-AS1,20,88,1
ELF4,18,86,5
ELF5,11,85,13
ELFN1,30,78,1
ELFN1-AS1,29,79,1
ELFN2,11,91,7
ELK1,4,85,20
ELK1P1,24,85,0
ELK2AP,19,74,16
ELK2BP,22,76,11
ELK3,5,99,5
ELK4,22,86,1
ELL,7,93,9
ELL2,2,74,33
ELL2P1,16,91,2
ELL2P2,0,90,19
ELL2P3,7,78,24
ELL2P4,18,87,4
ELL3,4,95,10
ELMO1,24,84,1
ELMO1-AS1,24,84,1
ELMO2,15,90,4
ELMO2P1,3,90,16
ELMO3,9,94,6
ELMOD1,8,70,31
ELMOD2,2,88,19
ELMOD3,14,94,1
ELMSAN1,16,82,11
ELN,19,87,3
ELN-AS1,19,87,3
ELOA,1,92,16
ELOA-AS1,1,93,15
ELOA2,1,79,29
ELOA3,2,78,29
ELOA3B,2,78,29
ELOA3C,2,78,29
ELOA3D,2,78,29
ELOB,5,98,6
ELOBP1,3,78,28
ELOBP2,8,71,30
ELOBP3,15,92,2
ELOBP4,5,88,16
ELOC,40,68,1
ELOCP10,6,43,60
ELOCP11,5,44,60
ELOCP12,6,43,60
ELOCP13,6,43,60
ELOCP14,6,43,60
ELOCP15,7,43,59
ELOCP16,6,43,60
ELOCP17,6,43,60
ELOCP18,1,95,13
ELOCP19,3,91,15
ELOCP2,3,95,11
ELOCP20,1,85,23
ELOCP21,15,93,1
ELOCP22,5,73,31
ELOCP23,11,80,18
ELOCP24,4,72,33
ELOCP26,6,43,60
ELOCP28,2,88,19
ELOCP29,5,88,16
ELOCP3,4,89,16
ELOCP30,2,97,10
ELOCP31,19,85,5
ELOCP32,3,102,4
ELOCP33,4,78,27
ELOCP34,6,43,60
ELOCP35,5,44,60
ELOCP4,5,47,57
ELOCP5,6,43,60
ELOCP6,6,43,60
ELOCP7,6,43,60
ELOCP8,7,42,60
ELOCP9,6,43,60
ELOF1,7,89,13
ELOVL1,7,91,11
ELOVL2,7,91,11
ELOVL2-AS1,7,91,11
ELOVL3,2,91,16
ELOVL4,3,96,10
ELOVL5,14,89,6
ELOVL6,1,91,17
ELOVL7,1,80,28
ELP1,12,88,9
ELP2,4,78,27
ELP3,7,73,29
ELP4,9,85,15
ELP5,7,86,16
ELP6,0,54,55
EMB,5,83,21
EMBP1,2,88,19
EMC1,1,91,17
EMC1-AS1,1,91,17
EMC10,7,95,7
EMC2,45,61,3
EMC3,0,57,52
EMC3-AS1,0,57,52
EMC4,4,93,12
EMC6,7,86,16
EMC7,4,93,12
EMC8,9,90,10
EMC9,14,84,11
EMCN,0,91,18
EMD,19,87,3
EME1,18,91,0
EME2,4,98,7
EMG1,24,78,7
EMID1,17,88,4
EMILIN1,18,88,3
EMILIN2,23,83,3
EMILIN3,14,91,4
EML1,18,82,9
EML2,5,98,6
EML2-AS1,5,98,6
EML3,12,92,5
EML4,18,90,1
EML6,15,92,2
EMP1,20,83,6
EMP2,4,100,5
EMP3,6,95,8
EMSY,18,67,24
EMX1,15,93,1
EMX2,1,91,17
EMX2OS,1,91,17
EN1,8,98,3
EN2,8,82,19
ENAH,28,81,0
ENAM,2,91,16
ENC1,2,76,31
ENDOD1,13,66,30
ENDOG,13,88,8
ENDOU,3,99,7
ENDOV,12,93,4
ENG,13,88,8
ENGASE,14,92,3
ENHO,14,73,22
ENKD1,10,93,6
ENKUR,4,90,15
ENO1,6,90,13
ENO1-AS1,6,90,13
ENO1P1,26,82,1
ENO1P2,8,93,8
ENO1P3,24,77,8
ENO1P4,8,92,9
ENO2,24,78,7
ENO3,7,86,16
ENO4,2,90,17
ENOPH1,1,91,17
ENOSF1,24,81,4
ENOX1,6,75,28
ENOX1-AS1,5,75,29
ENOX1-AS2,5,76,28
ENOX2,18,87,4
ENPEP,1,91,17
ENPP1,4,98,7
ENPP2,49,58,2
ENPP3,4,98,7
ENPP4,13,88,8
ENPP5,13,89,7
ENPP6,2,80,27
ENPP7,14,92,3
ENPP7P1,4,70,35
ENPP7P10,3,73,33
ENPP7P11,4,74,31
ENPP7P12,3,72,34
ENPP7P13,4,102,3
ENPP7P14,5,97,7
ENPP7P2,0,51,58
ENPP7P3,23,80,6
ENPP7P4,23,79,7
ENPP7P5,24,78,7
ENPP7P6,5,68,36
ENPP7P7,24,81,4
ENPP7P8,31,65,13
ENPP7P9,3,75,31
ENSA,21,86,2
ENSAP1,16,86,7
ENSAP2,16,81,12
ENSAP3,3,87,19
ENTHD1,10,91,8
ENTPD1,2,90,17
ENTPD1-AS1,2,90,17
ENTPD2,17,83,9
ENTPD3,0,55,54
ENTPD3-AS1,0,55,54
ENTPD4,5,73,31
ENTPD5,16,83,10
ENTPD6,17,87,5
ENTPD7,3,89,17
ENTPD8,18,81,10
ENTR1,17,82,10
ENTR1P1,2,75,32
ENTR1P2,19,88,2
ENY2,45,61,3
EOGT,0,51,58
EOMES,0,58,51
EP300,10,92,7
EP300-AS1,10,92,7
EP400,4,97,8
EP400P1,4,97,8
EPAS1,17,91,1
EPB41,3,92,14
EPB41L1,19,86,4
EPB41L2,4,98,7
EPB41L3,21,86,2
EPB41L4A,1,75,33
EPB41L4A-AS1,1,75,33
EPB41L4A-DT,1,75,33
EPB41L4B,12,88,9
EPB41L5,10,95,4
EPB42,4,94,11
EPC1,4,90,15
EPC2,8,97,4
EPCAM,17,91,1
EPCAM-DT,17,91,1
EPDR1,24,84,1
EPG5,3,79,27
EPGN,2,89,18
EPHA1,9,83,17
EPHA1-AS1,9,83,17
EPHA10,5,93,11
EPHA2,3,91,15
EPHA3,2,54,53
EPHA4,2,87,20
EPHA5,2,87,20
EPHA5-AS1,2,87,20
EPHA6,21,78,10
EPHA7,0,97,12
EPHA8,2,90,17
EPHB1,27,77,5
EPHB2,2,90,17
EPHB3,54,55,0
EPHB4,34,71,4
EPHB6,9,83,17
EPHX1,28,80,1
EPHX2,6,73,30
EPHX3,10,91,8
EPHX4,3,90,16
EPM2A,4,99,6
EPM2AIP1,0,55,54
EPN1,9,94,6
EPN2,14,81,14
EPN2-AS1,13,80,16
EPN3,18,91,0
EPO,34,71,4
EPOP,18,90,1
EPOR,5,90,14
EPPIN,15,89,5
EPPIN-WFDC6,15,89,5
EPPK1,46,61,2
EPRS,28,80,1
EPS15,2,94,13
EPS15L1,6,95,8
EPS15P1,24,84,1
EPS8,18,85,6
EPS8L1,8,95,6
EPS8L2,6,79,24
EPS8L3,1,86,22
EPSTI1,4,77,28
EPX,16,91,2
EPYC,4,99,6
EQTN,12,64,33
ERAL1,19,88,2
ERAP1,1,74,34
ERAP2,1,74,34
ERAS,6,84,19
ERBB2,22,86,1
ERBB3,4,100,5
ERBB4,4,87,18
ERBIN,1,78,30
ERC1,26,77,6
ERC2,1,53,55
ERC2-IT1,1,52,56
ERCC1,6,97,6
ERCC2,6,96,7
ERCC3,7,96,6
ERCC4,4,101,4
ERCC5,9,81,19
ERCC6,2,97,10
ERCC6L,12,88,9
ERCC6L2,11,90,8
ERCC8,1,80,28
EREG,2,89,18
ERF,7,95,7
ERFE,4,87,18
ERG,1,76,32
ERG28,16,83,10
ERGIC1,2,79,28
ERGIC2,21,84,4
ERGIC3,20,85,4
ERH,16,82,11
ERHP1,10,82,17
ERHP2,15,88,6
ERI1,3,72,34
ERI2,5,100,4
ERI3,7,91,11
ERI3-IT1,7,91,11
ERICD,47,61,1
ERICH1,5,65,39
ERICH2,10,95,4
ERICH3,1,92,16
ERICH3-AS1,1,92,16
ERICH4,7,96,6
ERICH5,47,60,2
ERICH6,44,64,1
ERICH6-AS1,44,64,1
ERICH6B,7,76,26
ERLEC1,15,91,3
ERLEC1P1,2,79,28
ERLIN1,3,89,17
ERLIN2,20,76,13
ERLNC1,21,87,1
ERMAP,7,91,11
ERMARD,8,93,8
ERMN,8,96,5
ERMP1,14,64,31
ERN1,15,92,2
ERN2,4,102,3
ERO1A,17,80,12
ERO1B,26,82,1
ERP27,18,85,6
ERP29,3,102,4
ERP29P1,15,90,4
ERP44,11,90,8
ERRFI1,6,90,13
ERV3-1,22,85,2
ERVE-1,19,88,2
ERVFRD-1,7,91,11
ERVFRD-3,9,48,52
ERVH-1,3,75,31
ERVH48-1,2,75,32
ERVK-28,8,87,14
ERVK13-1,6,97,6
ERVK3-1,11,91,7
ERVK9-11,13,89,7
ERVMER34-1,4,88,17
ERVMER61-1,17,91,1
ERVV-1,6,97,6
ERVV-2,6,97,6
ERVW-1,34,73,2
ESAM,7,71,31
ESCO1,16,90,3
ESCO2,6,73,30
ESD,6,77,26
ESF1,17,86,6
ESM1,5,81,23
ESPL1,4,99,6
ESPN,6,90,13
ESPNL,4,87,18
ESPNP,2,92,15
ESR1,5,96,8
ESR2,19,79,11
ESRG,0,52,57
ESRP1,44,63,2
ESRP2,11,92,6
ESRRA,15,90,4
ESRRAP1,4,77,28
ESRRAP2,4,77,28
ESRRB,16,82,11
ESRRG,26,80,3
ESS2,18,83,8
ESX1,17,87,5
ESYT1,4,100,5
ESYT2,11,79,19
ESYT3,33,72,4
ETAA1,14,93,2
ETDA,17,89,3
ETDB,17,89,3
ETDC,17,89,3
ETF1,3,79,27
ETF1P1,7,93,9
ETF1P2,8,83,18
ETF1P3,11,89,9
ETFA,6,92,11
ETFB,6,96,7
ETFBKMT,21,84,4
ETFDH,1,87,21
ETFRF1,20,84,5
ETHE1,6,96,7
ETNK1,19,86,4
ETNK2,21,87,1
ETNPPL,1,91,17
ETS1,9,68,32
ETS1-AS1,9,68,32
ETS2,2,76,31
ETV1,31,77,1
ETV2,14,87,8
ETV3,16,91,2
ETV3L,16,91,2
ETV4,18,91,0
ETV5,54,55,0
ETV5-AS1,54,55,0
ETV6,21,82,6
ETV7,8,92,9
EVA1A,14,94,1
EVA1B,3,93,13
EVA1C,2,74,33
EVC,3,75,31
EVC2,3,75,31
EVI2A,17,90,2
EVI2B,17,90,2
EVI5,3,90,16
EVI5L,3,90,16
EVL,18,82,9
EVPL,13,95,1
EVPLL,8,83,18
EVX1,28,80,1
EVX1-AS,28,80,1
EVX2,13,90,6
EWSAT1,5,94,10
EWSR1,17,88,4
EXD1,4,94,11
EXD2,16,82,11
EXD3,18,81,10
EXO1,25,83,1
EXO5,7,91,11
EXOC1,4,88,17
EXOC1L,4,88,17
EXOC2,10,87,12
EXOC3,41,66,2
EXOC3-AS1,41,66,2
EXOC3L1,9,94,6
EXOC3L2,6,96,7
EXOC3L4,23,75,11
EXOC4,8,85,16
EXOC5,16,82,11
EXOC5P1,2,86,21
EXOC6,3,89,17
EXOC6B,15,93,1
EXOC7,13,95,1
EXOC7P1,1,91,17
EXOC8,25,83,1
EXOG,0,55,54
EXOGP1,11,92,6
EXOSC1,2,91,16
EXOSC10,4,92,13
EXOSC10-AS1,4,92,13
EXOSC2,13,88,8
EXOSC3,13,67,29
EXOSC3P1,2,74,33
EXOSC3P2,3,90,16
EXOSC4,46,61,2
EXOSC5,7,96,6
EXOSC6,9,93,7
EXOSC7,0,55,54
EXOSC8,3,77,29
EXOSC9,0,91,18
EXPH5,7,70,32
EXT1,47,60,2
EXT2,10,88,11
EXTL1,1,91,17
EXTL2,2,88,19
EXTL2P1,12,92,5
EXTL3,6,74,29
EXTL3-AS1,5,75,29
EYA1,39,68,2
EYA2,15,90,4
EYA3,2,91,16
EYA4,4,99,6
EYS,8,91,10
EZH1,17,92,0
EZH2,8,82,19
EZH2P1,1,76,32
EZHIP,6,83,20
EZR,6,95,8
EZR-AS1,6,95,8
F10,13,78,18
F10-AS1,13,78,18
F11,2,80,27
F11-AS1,2,77,30
F11R,16,91,2
F12,4,77,28
F13A1,9,89,11
F13B,20,88,1
F2,11,87,11
F2R,1,75,33
F2RL1,1,75,33
F2RL2,1,75,33
F2RL3,6,95,8
F3,2,90,17
F5,18,87,4
F7,13,78,18
F8,18,87,4
F8A1,19,87,3
F8A2,19,87,3
F8A3,19,87,3
F9,18,87,4
FA2H,11,90,8
FAAH,4,94,11
FAAH2,10,87,12
FAAHP1,3,95,11
FAAP100,9,95,5
FAAP20,9,87,13
FAAP24,11,87,11
FABP1,11,98,0
FABP12,43,63,3
FABP12P1,4,97,8
FABP2,0,91,18
FABP3,5,92,12
FABP3P2,3,78,28
FABP4,43,63,3
FABP5,43,63,3
FABP5P1,12,79,18
FABP5P10,8,97,4
FABP5P11,16,84,9
FABP5P12,1,87,21
FABP5P13,4,59,46
FABP5P14,3,87,19
FABP5P15,11,89,9
FABP5P2,9,74,26
FABP5P3,7,84,18
FABP5P4,8,82,19
FABP5P5,1,75,33
FABP5P6,1,76,32
FABP5P7,13,90,6
FABP6,1,79,29
FABP7,2,99,8
FABP7P1,25,83,1
FABP7P2,13,93,3
FABP9,43,63,3
FADD,56,52,1
FADS1,13,91,5
FADS2,13,91,5
FADS2P1,12,94,3
FADS3,13,91,5
FAF1,2,95,12
FAF2,3,78,28
FAF2P1,3,88,18
FAH,6,92,11
FAHD1,4,98,7
FAHD2A,13,93,3
FAHD2B,12,94,3
FAHD2CP,13,93,3
FAHD2P1,9,97,3
FAIM,34,72,3
FAIM2,3,99,7
FALEC,21,86,2
FAM102A,13,88,8
FAM102B,2,86,21
FAM104A,13,95,1
FAM104B,8,84,17
FAM106A,19,69,21
FAM107A,1,52,56
FAM107B,3,89,17
FAM110A,18,85,6
FAM110B,35,70,4
FAM110C,16,87,6
FAM110D,1,91,17
FAM111A,11,93,5
FAM111A-DT,11,93,5
FAM111B,11,93,5
FAM114A1,4,79,26
FAM114A2,1,78,30
FAM117A,18,91,0
FAM117B,8,93,8
FAM118A,9,92,8
FAM118B,8,70,31
FAM120A,10,91,8
FAM120AOS,10,91,8
FAM120B,8,93,8
FAM120C,7,86,16
FAM122A,13,83,13
FAM122B,17,89,3
FAM122C,17,89,3
FAM124A,9,75,25
FAM124B,4,86,19
FAM126A,28,80,1
FAM126B,9,92,8
FAM129A,18,90,1
FAM129B,13,88,8
FAM129C,7,94,8
FAM131A,54,55,0
FAM131B,9,83,17
FAM131C,3,91,15
FAM133A,12,91,6
FAM133B,34,73,2
FAM133CP,5,93,11
FAM133DP,8,96,5
FAM135A,5,94,10
FAM135B,46,62,1
FAM136A,15,92,2
FAM136BP,10,88,11
FAM138A,19,85,5
FAM138B,10,97,2
FAM138C,14,84,11
FAM138D,16,90,3
FAM138E,16,90,3
FAM138F,20,88,1
FAM13A,3,90,16
FAM13A-AS1,3,90,16
FAM13B,3,79,27
FAM13C,5,93,11
FAM149A,2,80,27
FAM149B1,5,92,12
FAM149B1P1,7,94,8
FAM151A,2,94,13
FAM151B,1,74,34
FAM153A,3,77,29
FAM153B,3,78,28
FAM153CP,3,78,28
FAM155A,10,81,18
FAM155A-IT1,9,82,18
FAM155B,12,88,9
FAM156A,7,85,17
FAM156B,7,85,17
FAM157A,54,55,0
FAM157B,14,90,5
FAM157C,13,91,5
FAM160A1,2,87,20
FAM160A1-DT,2,87,20
FAM160A2,6,81,22
FAM160B1,1,92,16
FAM160B2,4,74,31
FAM161A,15,93,1
FAM161B,16,83,10
FAM162A,22,77,10
FAM162B,2,98,9
FAM163A,17,91,1
FAM163B,16,84,9
FAM166A,18,82,9
FAM166B,15,69,25
FAM167A,3,71,35
FAM167A-AS1,3,71,35
FAM167B,3,92,14
FAM168A,22,67,20
FAM168B,6,97,6
FAM169A,2,76,31
FAM169B,7,94,8
FAM170A,1,76,32
FAM170B,3,96,10
FAM170B-AS1,3,96,10
FAM171A1,3,89,17
FAM171A2,18,91,0
FAM171B,10,94,5
FAM172A,1,73,35
FAM172BP,21,79,9
FAM173A,4,98,7
FAM174A,3,72,34
FAM174B,9,92,8
FAM177A1,24,78,7
FAM177A1P1,0,92,17
FAM177B,26,82,1
FAM178B,13,93,3
FAM180A,7,85,17
FAM180B,9,89,11
FAM181A,19,79,11
FAM181A-AS1,19,79,11
FAM181B,16,68,25
FAM182A,20,84,5
FAM182B,19,85,5
FAM183A,7,91,11
FAM183BP,24,84,1
FAM183DP,11,95,3
FAM184A,2,99,8
FAM184B,2,77,30
FAM185A,34,71,4
FAM185BP,24,82,3
FAM186A,4,99,6
FAM186B,3,99,7
FAM187A,20,89,0
FAM187B,14,87,8
FAM187B2P,14,87,8
FAM189A1,2,93,14
FAM189A2,13,83,13
FAM189B,17,90,2
FAM192A,12,90,7
FAM192BP,1,87,21
FAM193A,3,75,31
FAM193B,3,78,28
FAM197Y1,5,47,57
FAM197Y2,6,47,56
FAM197Y3,6,47,56
FAM197Y4,6,47,56
FAM197Y5,6,47,56
FAM197Y6,5,47,57
FAM197Y7,5,47,57
FAM197Y8,5,47,57
FAM197Y9,5,47,57
FAM198B-AS1,1,87,21
FAM199X,17,87,5
FAM200A,35,70,4
FAM200B,3,76,30
FAM201A,11,68,30
FAM201B,7,96,6
FAM204A,1,92,16
FAM204BP,19,89,1
FAM204CP,11,78,20
FAM204DP,16,82,11
FAM205A,15,71,23
FAM205BP,15,71,23
FAM205C,15,71,23
FAM207A,2,75,32
FAM207BP,5,76,28
FAM207CP,3,79,27
FAM209A,15,90,4
FAM209B,15,90,4
FAM20A,13,95,1
FAM20B,17,90,2
FAM20C,30,78,1
FAM210A,16,87,6
FAM210B,15,90,4
FAM210CP,4,90,15
FAM214A,6,94,9
FAM214B,15,70,24
FAM215A,18,91,0
FAM215B,19,85,5
FAM216A,3,102,4
FAM216B,4,76,29
FAM217A,10,88,11
FAM217B,15,89,5
FAM218A,1,88,20
FAM218BP,1,88,20
FAM219A,14,73,22
FAM219B,5,94,10
FAM21EP,2,97,10
FAM21FP,2,95,12
FAM220A,30,78,1
FAM220BP,11,68,30
FAM220CP,11,90,8
FAM221A,28,80,1
FAM221B,15,69,25
FAM222A,3,102,4
FAM222A-AS1,3,102,4
FAM222B,19,88,2
FAM223A,19,87,3
FAM223B,19,87,3
FAM224A,6,43,60
FAM224B,5,44,60
FAM225A,12,89,8
FAM225B,12,89,8
FAM226B,11,89,9
FAM227A,11,91,7
FAM227B,4,95,10
FAM228A,17,88,4
FAM228B,18,87,4
FAM229A,3,93,13
FAM229B,2,97,10
FAM230A,12,82,15
FAM230B,17,84,8
FAM230C,5,57,47
FAM230D,11,85,13
FAM230E,15,82,12
FAM230F,13,84,12
FAM230G,20,81,8
FAM230H,17,84,8
FAM230I,14,87,8
FAM230J,11,82,16
FAM234A,5,97,7
FAM234B,20,83,6
FAM236A,11,89,9
FAM236B,11,89,9
FAM236C,11,89,9
FAM236D,11,89,9
FAM237A,6,89,14
FAM237B,32,75,2
FAM238A,5,89,15
FAM238B,5,89,15
FAM238C,5,89,15
FAM240A,0,55,54
FAM240B,10,69,30
FAM240C,6,87,16
FAM241A,2,90,17
FAM241B,4,93,12
FAM242A,8,98,3
FAM242C,3,100,6
FAM242D,13,70,26
FAM242E,6,86,17
FAM242F,9,73,27
FAM243A,1,75,33
FAM243B,2,79,28
FAM245A,3,88,18
FAM245B,3,96,10
FAM24A,1,91,17
FAM24B,1,91,17
FAM25A,3,88,18
FAM25BP,2,96,11
FAM25C,4,95,10
FAM25E,2,95,12
FAM25G,3,97,9
FAM27B,8,84,17
FAM27C,7,82,20
FAM27E3,7,85,17
FAM27E5,8,87,14
FAM30A,19,69,21
FAM30B,5,91,13
FAM30C,7,89,13
FAM32A,8,93,8
FAM32BP,14,85,10
FAM32CP,4,93,12
FAM3A,19,87,3
FAM3B,2,75,32
FAM3C,14,82,13
FAM3C2,3,86,20
FAM3D,1,52,56
FAM3D-AS1,1,52,56
FAM41AY1,5,44,60
FAM41AY2,6,43,60
FAM41C,7,87,15
FAM43A,56,53,0
FAM43B,2,90,17
FAM45A,1,92,16
FAM45BP,18,87,4
FAM47A,1,89,19
FAM47B,2,88,19
FAM47C,2,88,19
FAM47DP,2,88,19
FAM47E,1,91,17
FAM47E-STBD1,1,91,17
FAM49A,16,87,6
FAM49B,50,58,1
FAM50A,19,87,3
FAM50B,10,88,11
FAM53A,4,74,31
FAM53B,1,91,17
FAM53B-AS1,1,91,17
FAM53C,3,79,27
FAM57A,8,84,17
FAM57B,4,102,3
FAM66A,4,74,31
FAM66B,3,72,34
FAM66C,24,78,7
FAM66D,3,72,34
FAM66E,8,66,35
FAM71A,26,81,2
FAM71B,1,78,30
FAM71BP1,11,62,36
FAM71C,4,100,5
FAM71D,17,79,13
FAM71E2,8,95,6
FAM71F1,9,85,15
FAM71F2,9,85,15
FAM72A,21,87,1
FAM72B,3,96,10
FAM72C,13,94,2
FAM72D,16,89,4
FAM74A1,7,75,27
FAM74A3,7,90,12
FAM74A4,11,69,29
FAM74A6,8,72,29
FAM74A7,14,63,32
FAM76A,2,91,16
FAM76B,13,66,30
FAM78A,15,86,8
FAM78B,17,89,3
FAM81A,5,95,9
FAM81B,1,75,33
FAM83A,51,57,1
FAM83A-AS1,51,57,1
FAM83B,15,88,6
FAM83C,22,84,3
FAM83C-AS1,22,84,3
FAM83D,14,91,4
FAM83E,7,94,8
FAM83F,10,91,8
FAM83G,10,82,17
FAM83H,46,61,2
FAM85B,4,72,33
FAM86B1,3,72,34
FAM86B2,4,71,34
FAM86B3P,4,72,33
FAM86C1,31,65,13
FAM86C2P,24,81,4
FAM86DP,2,51,56
FAM86EP,3,75,31
FAM86FP,24,78,7
FAM86GP,5,79,25
FAM86HP,22,81,6
FAM86JP,23,79,7
FAM86KP,3,72,34
FAM86LP,29,79,1
FAM86MP,4,74,31
FAM87A,5,65,39
FAM87B,6,89,14
FAM89A,26,82,1
FAM89B,17,89,3
FAM8A1,6,93,10
FAM8A2P,11,97,1
FAM8A3P,7,97,5
FAM8A4P,6,46,57
FAM8A6P,5,98,6
FAM90A1,24,77,8
FAM90A11P,9,61,39
FAM90A12P,9,61,39
FAM90A13P,5,65,39
FAM90A15P,5,65,39
FAM90A20P,4,66,39
FAM90A21P,5,66,38
FAM90A24P,9,59,41
FAM90A25P,4,72,33
FAM90A26,15,64,30
FAM90A27P,6,96,7
FAM90A28P,6,96,7
FAM90A2P,3,73,33
FAM90A3P,5,65,39
FAM90A4P,5,65,39
FAM90A5P,5,65,39
FAM90A6P,5,67,37
FAM91A1,51,57,1
FAM91A2P,18,89,2
FAM91A3P,14,91,4
FAM92A,44,63,2
FAM92A1P1,4,94,11
FAM92A1P2,2,81,26
FAM92B,9,90,10
FAM95B1,7,84,18
FAM95C,11,68,30
FAM96AP1,0,58,51
FAM96AP2,26,82,1
FAM98A,17,91,1
FAM98B,3,96,10
FAM98C,14,88,7
FAM99A,5,79,25
FAM99B,5,79,25
FAM9A,1,84,24
FAM9B,1,84,24
FAM9C,2,85,22
FAN1,3,95,11
FANCA,10,88,11
FANCB,2,85,22
FANCC,11,90,8
FANCD2,0,57,52
FANCD2OS,0,58,51
FANCD2P2,0,56,53
FANCE,8,93,8
FANCF,6,85,18
FANCG,15,70,24
FANCI,7,94,8
FANCL,13,94,2
FANCM,18,83,8
FANK1,1,90,18
FANK1-AS1,1,91,17
FAP,9,96,4
