,gain,neutral,loss
ASCL1,11,91,7
ASCL2,6,90,13
ASCL3,7,95,7
ASCL4,11,91,7
ASCL5,49,59,1
ASF1A,2,79,28
ASF1B,3,80,26
ASGR1,2,65,42
ASGR2,2,65,42
ASH1L,58,50,1
ASH2L,10,70,29
ASIC1,8,94,7
ASIC2,17,87,5
ASIC3,18,89,2
ASIC4,3,101,5
ASIC5,3,93,13
ASIP,16,87,6
ASL,27,78,4
ASMT,12,60,37
ASMTL,12,60,37
ASNA1,3,79,27
ASNS,21,87,1
ASNSD1,3,101,5
ASPA,4,64,41
ASPDH,3,84,22
ASPG,15,91,3
ASPH,24,77,8
ASPHD1,25,83,1
ASPHD2,5,77,27
ASPM,47,61,1
ASPN,2,82,25
ASPRV1,6,102,1
ASPSCR1,26,78,5
ASRGL1,6,96,7
ASS1,1,87,21
ASTE1,15,83,11
ASTL,9,99,1
ASTN1,46,61,2
ASTN2,1,85,23
ASXL1,13,90,6
ASXL2,4,103,2
ASXL3,2,77,30
ASZ1,18,87,4
ATAD1,4,88,17
ATAD2,42,65,2
ATAD2B,5,102,2
ATAD3A,9,90,10
ATAD3B,9,90,10
ATAD3C,9,90,10
ATAD5,15,85,9
ATAT1,13,92,4
ATCAY,4,81,24
ATE1,3,89,17
ATF1,10,92,7
ATF2,5,99,5
ATF3,48,60,1
ATF4,4,79,26
ATF5,2,85,22
ATF6,56,52,1
ATF6B,14,91,4
ATF7,7,95,7
ATF7IP,6,78,25
ATF7IP2,26,81,2
ATG10,7,86,16
ATG101,8,93,8
ATG12,8,84,17
ATG13,11,91,7
ATG14,22,85,2
ATG16L1,5,98,6
ATG16L2,16,90,3
ATG2A,10,93,6
ATG2B,16,90,3
ATG3,9,88,12
ATG4A,30,72,7
ATG4B,3,99,7
ATG4C,6,88,15
ATG4D,4,80,25
ATG5,1,77,31
ATG7,0,80,29
ATG9A,3,101,5
ATG9B,18,89,2
ATIC,3,101,5
ATL1,26,82,1
ATL2,5,103,1
ATL3,7,93,9
ATM,7,92,10
ATMIN,12,77,20
ATN1,13,76,20
ATOH1,4,91,14
ATOH7,4,91,14
ATOH8,4,105,0
ATOX1,15,84,10
ATP10A,2,70,37
ATP10B,19,82,8
ATP10D,5,98,6
ATP11A,4,80,25
ATP11B,14,83,12
ATP11C,39,65,5
ATP12A,2,67,40
ATP13A1,4,82,23
ATP13A2,9,87,13
ATP13A3,13,84,12
ATP13A4,12,85,12
ATP13A5,13,84,12
ATP1A1,6,84,19
ATP1A2,56,51,2
ATP1A3,4,91,14
ATP1A4,57,51,1
ATP1B1,51,57,1
ATP1B2,2,65,42
ATP1B3,12,84,13
ATP1B4,32,71,6
ATP23,13,91,5
ATP2A1,23,85,1
ATP2A2,12,90,7
ATP2A3,4,64,41
ATP2B1,9,92,8
ATP2B2,0,80,29
ATP2B3,39,66,4
ATP2B4,49,58,2
ATP2C1,14,83,12
ATP2C2,12,76,21
ATP4A,12,86,11
ATP4B,4,78,27
ATP5A1,2,68,39
ATP5B,11,93,5
ATP5C1,6,94,9
ATP5D,4,79,26
ATP5E,25,80,4
ATP5EP2,2,69,38
ATP5F1,2,83,24
ATP5G1,25,82,2
ATP5G2,7,95,7
ATP5G3,5,99,5
ATP5H,28,78,3
ATP5I,5,93,11
ATP5J,7,92,10
ATP5J2,20,88,1
ATP5L,10,87,12
ATP5L2,3,78,28
ATP5O,9,91,9
ATP5S,27,81,1
ATP5SL,4,90,15
ATP6AP1,43,62,4
ATP6AP1L,8,85,16
ATP6AP2,18,82,9
ATP6V0A1,25,81,3
ATP6V0A2,8,92,9
ATP6V0A4,20,86,3
ATP6V0B,12,91,6
ATP6V0C,24,82,3
ATP6V0D1,15,81,13
ATP6V0D2,31,74,4
ATP6V0E1,22,79,8
ATP6V0E2,19,88,2
ATP6V1A,9,87,13
ATP6V1B1,5,103,1
ATP6V1B2,3,70,36
ATP6V1C1,43,65,1
ATP6V1C2,5,102,2
ATP6V1D,13,92,4
ATP6V1E1,7,81,21
ATP6V1E2,4,104,1
ATP6V1F,18,89,2
ATP6V1G1,2,84,23
ATP6V1G2,15,90,4
ATP6V1G3,48,60,1
ATP6V1H,23,80,6
ATP7A,22,78,9
ATP7B,2,68,39
ATP8A1,6,99,4
ATP8A2,2,67,40
ATP8B1,1,69,39
ATP8B2,58,50,1
ATP8B3,4,78,27
ATP8B4,3,75,31
ATP9A,17,87,5
ATP9B,1,71,37
ATPAF1,7,91,11
ATPAF2,1,68,40
ATPIF1,7,93,9
ATR,12,84,13
ATRAID,4,105,0
ATRIP,0,78,31
ATRN,10,85,14
ATRNL1,5,86,18
ATRX,22,78,9
ATXN1,13,92,4
ATXN10,1,76,32
ATXN1L,15,82,12
ATXN2,13,89,7
ATXN2L,23,85,1
ATXN3,15,90,4
ATXN3L,22,78,9
ATXN7,2,77,30
ATXN7L1,18,87,4
ATXN7L2,2,83,24
ATXN7L3,22,84,3
ATXN7L3B,9,91,9
AUH,2,82,25
AUNIP,6,93,10
AUP1,6,102,1
AURKA,21,83,5
AURKAIP1,9,90,10
AURKB,2,66,41
AURKC,6,83,20
AUTS2,21,84,4
AVEN,2,69,38
AVIL,14,90,5
AVL9,43,64,2
AVP,10,85,14
AVPI1,5,85,19
AVPR1A,14,91,4
AVPR1B,48,60,1
AVPR2,40,65,4
AWAT1,23,79,7
AWAT2,23,79,7
AXDND1,45,62,2
AXIN1,23,82,4
AXIN2,26,80,3
AXL,5,89,15
AZGP1,20,87,2
AZI2,0,79,30
AZIN1,43,65,1
AZIN2,9,92,8
AZU1,4,80,25
B2M,3,73,33
B3GALNT1,12,85,12
B3GALNT2,47,60,2
B3GALT1,7,98,4
B3GALT2,48,60,1
B3GALT4,11,94,4
B3GALT5,9,89,11
B3GALT6,8,91,10
B3GAT1,11,85,13
B3GAT2,3,82,24
B3GAT3,6,96,7
B3GLCT,1,68,40
B3GNT2,5,103,1
B3GNT3,4,80,25
B3GNT4,9,90,10
B3GNT5,15,83,11
B3GNT6,16,90,3
B3GNT7,5,98,6
B3GNT8,4,90,15
B3GNT9,14,82,13
B3GNTL1,25,80,4
B4GALNT1,12,92,5
B4GALNT2,25,82,2
B4GALNT3,16,78,15
B4GALNT4,8,90,11
B4GALT1,7,84,18
B4GALT2,12,91,6
B4GALT3,57,51,1
B4GALT4,11,85,13
B4GALT5,18,84,7
B4GALT6,3,75,31
B4GALT7,20,81,8
B4GAT1,15,92,2
B9D1,7,68,34
B9D2,4,90,15
BAALC,42,66,1
BAAT,2,84,23
BABAM1,4,80,25
BACE1,10,87,12
BACE2,9,89,11
BACH1,6,91,12
BACH2,1,79,29
BAD,11,91,7
BAG1,7,84,18
BAG2,7,96,6
BAG3,4,87,18
BAG4,10,70,29
BAG5,14,92,3
BAG6,16,89,4
BAHCC1,28,76,5
BAHD1,2,71,36
BAIAP2,28,76,5
BAIAP2L1,20,88,1
BAIAP2L2,3,77,29
BAIAP3,25,79,5
BAK1,10,95,4
BAMBI,5,98,6
BANF1,15,91,3
BANF2,10,84,15
BANK1,2,92,15
BANP,11,77,21
BAP1,1,78,30
BARD1,3,101,5
BARHL1,2,86,21
BARHL2,5,84,20
BARX1,1,84,24
BARX2,12,87,10
BASP1,44,65,0
BATF,13,93,3
BATF2,10,93,6
BATF3,48,60,1
BAX,3,84,22
BAZ1A,37,72,0
BAZ1B,25,80,4
BAZ2A,11,93,5
BAZ2B,6,98,5
BBC3,2,87,20
BBIP1,5,85,19
BBOF1,13,92,4
BBOX1,10,94,5
BBS1,17,91,1
BBS10,11,91,7
BBS12,5,90,14
BBS2,16,84,9
BBS4,3,77,29
BBS5,5,100,4
BBS7,5,91,13
BBS9,43,64,2
BBX,10,87,12
BCAM,7,89,13
BCAN,57,50,2
BCAP29,18,87,4
BCAP31,39,66,4
BCAR1,14,79,16
BCAR3,3,84,22
BCAS1,23,81,5
BCAS2,3,85,21
BCAS3,26,81,2
BCAS4,17,88,4
BCAT1,16,79,14
BCAT2,3,84,22
BCCIP,4,87,18
BCDIN3D,8,94,7
BCHE,12,89,8
BCKDHA,4,90,15
BCKDHB,1,80,28
BCKDK,26,81,2
BCL10,2,91,16
BCL11A,4,104,1
BCL11B,14,90,5
BCL2,2,68,39
BCL2A1,3,78,28
BCL2L1,13,91,5
BCL2L10,3,76,30
BCL2L11,4,102,3
BCL2L12,3,84,22
BCL2L13,7,81,21
BCL2L14,7,79,23
BCL2L15,2,85,22
BCL2L2,19,84,6
BCL3,7,89,13
BCL6,10,87,12
BCL6B,2,65,42
BCL7A,9,90,10
BCL7B,25,80,4
BCL7C,27,80,2
BCL9,58,49,2
BCL9L,10,88,11
BCLAF1,5,80,24
BCO1,12,76,21
BCO2,10,88,11
BCOR,18,82,9
BCORL1,35,68,6
BCR,6,81,22
BCS1L,3,101,5
BDH1,14,83,12
BDH2,3,92,14
BDKRB1,16,90,3
BDKRB2,16,90,3
BDNF,11,93,5
BDP1,7,87,15
BEAN1,15,81,13
BECN1,24,82,3
BECN2,47,59,3
BEGAIN,14,92,3
BEND2,23,78,8
BEND3,1,78,30
BEND4,6,99,4
BEND5,7,90,12
BEND6,8,95,6
BEND7,6,93,10
BEST1,7,99,3
BEST2,3,79,27
BEST3,17,88,4
BEST4,12,90,7
BET1,20,86,3
BET1L,7,93,9
BEX1,28,72,9
BEX2,28,72,9
BEX3,28,72,9
BEX4,28,72,9
BEX5,29,71,9
BFAR,27,77,5
BFSP1,10,84,15
BFSP2,13,83,13
BGLAP,57,50,2
BGN,39,66,4
BHLHA15,20,88,1
BHLHA9,3,68,38
BHLHB9,28,72,9
BHLHE22,23,79,7
BHLHE23,28,78,3
BHLHE40,1,79,29
BHLHE41,14,81,14
BHMG1,2,87,20
BHMT,7,86,16
BHMT2,7,86,16
BICC1,3,90,16
BICD1,16,83,10
BICD2,2,82,25
BICDL1,9,90,10
BICDL2,25,81,3
BID,7,82,20
BIK,3,76,30
BIN1,6,99,4
BIN2,8,94,7
BIN3,3,68,38
BIRC2,11,90,8
BIRC3,11,90,8
BIRC5,26,78,5
BIRC6,4,102,3
BIRC7,29,78,2
BIRC8,6,84,19
BIVM,7,77,25
BLACE,19,85,5
BLCAP,13,91,5
BLID,10,88,11
BLK,3,68,38
BLM,4,77,28
BLMH,18,84,7
BLNK,5,85,19
BLOC1S1,8,96,5
BLOC1S2,5,84,20
BLOC1S3,4,89,16
BLOC1S4,4,92,13
BLOC1S5,13,93,3
BLOC1S6,3,73,33
BLVRA,42,65,2
BLVRB,10,84,15
BLZF1,51,57,1
BMF,2,71,36
BMI1,6,94,9
BMP1,3,68,38
BMP10,4,104,1
BMP15,20,83,6
BMP2,9,86,14
BMP2K,6,97,6
BMP3,5,95,9
BMP4,24,83,2
BMP5,8,96,5
BMP6,13,93,3
BMP7,24,81,4
BMP8A,12,90,7
BMP8B,12,90,7
BMPER,42,65,2
BMPR1A,4,88,17
BMPR1B,2,93,14
BMPR2,3,102,4
BMS1,5,92,12
BMT2,17,89,3
BMX,22,79,8
BNC1,3,78,28
BNC2,6,65,38
BNIP1,21,80,8
BNIP2,3,78,28
BNIP3,3,89,17
BNIP3L,3,68,38
BNIPL,59,49,1
BOC,9,88,12
BOD1,20,80,9
BOD1L1,4,95,10
BOD1L2,1,68,40
BOK,3,99,7
BOLA1,58,50,1
BOLA2,24,84,1
BOLA2B,24,83,2
BOLA3,6,102,1
BOLL,3,102,4
BOP1,39,69,1
BORA,4,73,32
BORCS5,7,79,23
BORCS6,2,66,41
BORCS7,5,84,20
BORCS8,4,81,24
BPGM,18,87,4
BPHL,12,93,4
BPI,14,89,6
BPIFA1,13,89,7
BPIFA2,13,89,7
BPIFA3,13,89,7
BPIFB1,13,89,7
BPIFB2,13,89,7
BPIFB3,13,89,7
BPIFB4,13,89,7
BPIFB6,13,89,7
BPIFC,6,75,28
BPNT1,47,61,1
BPTF,27,79,3
BPY2,14,42,53
BPY2B,16,42,51
BPY2C,14,44,51
BRAF,16,89,4
BRAP,13,89,7
BRAT1,44,63,2
BRCA1,24,82,3
BRCA2,1,69,39
BRCC3,40,65,4
BRD1,2,74,33
BRD2,11,94,4
BRD3,2,87,20
BRD4,3,80,26
BRD7,16,84,9
BRD8,8,88,13
BRD9,50,59,0
BRDT,3,85,21
BRE,5,104,0
BRF1,17,89,3
BRF2,11,69,29
BRI3,20,88,1
BRI3BP,8,91,10
BRICD5,24,81,4
BRINP1,1,85,23
BRINP2,46,61,2
BRINP3,47,60,2
BRIP1,26,81,2
BRIX1,39,70,0
BRK1,2,78,29
BRMS1,15,92,2
BRMS1L,40,68,1
BROX,46,62,1
BRPF1,0,80,29
BRPF3,10,95,4
BRS3,38,66,5
BRSK1,7,83,19
BRSK2,6,90,13
BRWD1,10,88,11
BRWD3,23,77,9
BSCL2,6,95,8
BSDC1,9,92,8
BSG,4,79,26
BSN,0,78,31
BSND,6,89,14
BSPH1,4,83,22
BSPRY,2,84,23
BST1,7,93,9
BST2,4,80,25
BSX,10,88,11
BTAF1,4,88,17
BTBD1,3,78,28
BTBD10,9,93,7
BTBD11,11,91,7
BTBD16,3,89,17
BTBD17,27,78,4
BTBD18,6,99,4
BTBD19,12,90,7
BTBD2,4,79,26
BTBD3,9,84,16
BTBD6,17,89,3
BTBD7,16,89,4
BTBD8,3,85,21
BTBD9,12,92,5
BTC,6,97,6
BTD,1,79,29
BTF3,7,86,16
BTF3L4,6,91,12
BTG1,12,89,8
BTG2,49,58,2
BTG3,10,84,15
BTG4,10,90,9
BTK,28,72,9
BTLA,9,88,12
BTN1A1,14,91,4
BTN2A1,14,91,4
BTN2A2,14,91,4
BTN3A1,14,91,4
BTN3A2,14,91,4
BTN3A3,14,91,4
BTNL2,12,93,4
BTNL3,20,71,18
BTNL8,21,79,9
BTNL9,20,81,8
BTRC,5,84,20
BUB1,4,102,3
BUB1B,2,71,36
BUB3,3,88,18
BUD13,11,86,12
BUD31,20,88,1
BVES,1,75,33
BYSL,16,90,3
BZW1,3,102,4
BZW2,46,61,2
C10orf10,2,93,14
C10orf105,5,89,15
C10orf107,4,92,13
C10orf11,6,88,15
C10orf113,7,93,9
C10orf120,3,88,18
C10orf128,3,92,14
C10orf142,2,92,15
C10orf35,6,89,14
C10orf53,2,92,15
C10orf55,6,89,14
C10orf62,5,85,19
C10orf67,6,95,8
C10orf71,3,92,14
C10orf76,5,84,20
C10orf82,5,86,18
C10orf88,3,88,18
C10orf90,3,88,18
C10orf95,5,84,20
C10orf99,4,88,17
C11orf1,10,88,11
C11orf16,7,95,7
C11orf21,6,90,13
C11orf24,20,88,1
C11orf40,7,91,11
C11orf42,6,93,10
C11orf45,12,87,10
C11orf49,11,91,7
C11orf52,10,88,11
C11orf53,10,90,9
C11orf54,12,91,6
C11orf57,10,88,11
C11orf58,10,93,6
C11orf63,10,88,11
C11orf65,7,92,10
C11orf68,15,91,3
C11orf70,11,90,8
C11orf71,9,89,11
C11orf74,10,94,5
C11orf80,18,90,1
C11orf84,7,93,9
C11orf86,20,88,1
C11orf87,9,90,10
C11orf88,10,90,9
C11orf91,9,94,6
C11orf94,11,91,7
C11orf95,7,93,9
C11orf96,11,91,7
C11orf97,14,89,6
C11orf98,6,95,8
C12orf10,8,93,8
C12orf29,9,92,8
C12orf4,10,80,19
C12orf40,5,97,7
C12orf42,11,91,7
C12orf43,9,90,10
C12orf45,11,91,7
C12orf49,9,90,10
C12orf50,9,92,8
C12orf54,8,95,6
C12orf56,12,92,5
C12orf57,13,76,20
C12orf60,6,78,25
C12orf65,10,90,9
C12orf66,13,91,5
C12orf71,16,81,12
C12orf73,11,91,7
C12orf74,10,91,8
C12orf75,11,91,7
C12orf76,11,91,7
C14orf1,12,93,4
C14orf105,21,86,2
C14orf119,18,85,6
C14orf132,16,90,3
C14orf159,16,89,4
C14orf166,26,82,1
C14orf177,14,90,5
C14orf178,13,92,4
C14orf180,16,90,3
C14orf2,14,92,3
C14orf28,27,79,3
C14orf37,23,84,2
C14orf39,23,83,3
C14orf79,17,89,3
C14orf80,16,88,5
C14orf93,18,85,6
C15orf39,3,78,28
C15orf40,3,78,28
C15orf41,2,69,38
C15orf48,3,73,33
C15orf52,2,71,36
C15orf53,2,72,35
C15orf57,2,71,36
C15orf59,3,77,29
C15orf61,3,77,29
C15orf62,2,71,36
C15orf65,3,77,29
C16orf45,25,79,5
C16orf46,12,77,20
C16orf52,23,82,4
C16orf54,25,83,1
C16orf58,24,82,3
C16orf59,24,82,3
C16orf62,22,84,3
C16orf70,15,81,13
C16orf71,24,83,2
C16orf72,24,82,3
C16orf74,12,75,22
C16orf78,18,82,9
C16orf82,24,82,3
C16orf86,16,81,12
C16orf87,18,84,7
C16orf89,24,83,2
C16orf90,24,81,4
C16orf91,26,79,4
C16orf92,25,82,2
C16orf95,12,75,22
C16orf96,24,83,2
C17orf100,2,65,42
C17orf105,23,83,3
C17orf107,3,65,41
C17orf47,26,80,3
C17orf49,2,65,42
C17orf50,17,87,5
C17orf51,4,77,28
C17orf53,22,84,3
C17orf58,27,79,3
C17orf62,26,78,5
C17orf64,26,81,2
C17orf67,26,80,3
C17orf74,2,65,42
C17orf75,16,87,6
C17orf78,22,82,5
C17orf80,27,79,3
C17orf97,3,65,41
C17orf98,26,79,4
C17orf99,26,78,5
C18orf21,2,78,29
C18orf25,2,68,39
C18orf32,2,69,38
C18orf54,1,69,39
C18orf63,2,70,37
C18orf8,5,79,25
C19orf12,14,85,10
C19orf18,8,80,21
C19orf24,4,79,26
C19orf25,4,78,27
C19orf33,8,89,12
C19orf35,5,78,26
C19orf38,3,81,25
C19orf43,3,79,27
C19orf44,3,80,26
C19orf45,5,77,27
C19orf47,10,85,14
C19orf48,4,83,22
C19orf53,3,79,27
C19orf54,8,86,15
C19orf57,3,80,26
C19orf60,5,80,24
C19orf66,4,80,25
C19orf67,3,81,25
C19orf68,4,84,21
C19orf70,4,80,25
C19orf71,4,81,24
C19orf73,3,84,22
C19orf81,4,83,22
C19orf84,4,85,20
C1D,6,102,1
C1GALT1,46,61,2
C1GALT1C1,32,71,6
C1GALT1C1L,6,101,2
C1QA,7,90,12
C1QB,7,90,12
C1QBP,3,66,40
C1QC,7,90,12
C1QL1,22,84,3
C1QL2,4,102,3
C1QL3,7,92,10
C1QL4,8,95,6
C1QTNF1,26,78,5
C1QTNF12,8,91,10
C1QTNF2,19,82,8
C1QTNF3,39,70,0
C1QTNF4,11,92,6
C1QTNF5,9,89,11
C1QTNF6,2,76,31
C1QTNF7,6,94,9
C1QTNF8,23,82,4
C1QTNF9,3,66,40
C1QTNF9B,3,65,41
C1R,13,76,20
C1RL,13,76,20
C1S,13,76,20
C1orf100,46,60,3
C1orf101,46,60,3
C1orf105,50,58,1
C1orf106,49,59,1
C1orf109,11,91,7
C1orf112,51,57,1
C1orf115,47,61,1
C1orf116,48,60,1
C1orf122,11,91,7
C1orf123,6,91,12
C1orf127,8,88,13
C1orf131,48,59,2
C1orf141,5,88,16
C1orf145,47,60,2
C1orf146,3,85,21
C1orf158,8,88,13
C1orf159,8,91,10
C1orf162,2,83,24
C1orf167,8,88,13
C1orf168,5,89,15
C1orf174,9,89,11
C1orf185,5,91,13
C1orf186,48,60,1
C1orf189,58,50,1
C1orf194,2,84,23
C1orf198,48,59,2
C1orf204,56,51,2
C1orf21,47,61,1
C1orf210,11,92,6
C1orf216,10,91,8
C1orf226,56,52,1
C1orf228,12,90,7
C1orf234,6,91,12
C1orf27,46,62,1
C1orf35,47,60,2
C1orf43,58,50,1
C1orf50,12,91,6
C1orf52,2,91,16
C1orf53,48,60,1
C1orf54,60,48,1
C1orf56,59,49,1
C1orf61,57,50,2
C1orf64,9,86,14
C1orf68,58,50,1
C1orf74,48,60,1
C1orf87,4,88,17
C1orf94,9,92,8
C2,14,91,4
C20orf141,10,85,14
C20orf144,13,90,6
C20orf173,19,87,3
C20orf194,10,85,14
C20orf196,11,84,14
C20orf202,10,85,14
C20orf24,16,91,2
C20orf27,11,84,14
C20orf85,26,79,4
C20orf96,10,86,13
C21orf140,10,88,11
C21orf2,9,88,12
C21orf33,10,85,14
C21orf58,9,89,11
C21orf59,9,92,8
C21orf62,8,93,8
C21orf91,10,84,15
C22orf15,6,80,23
C22orf23,2,78,29
C22orf29,7,81,21
C22orf31,5,77,27
C22orf39,8,80,21
C22orf42,6,75,28
C22orf46,3,77,29
C2CD2,9,89,11
C2CD2L,9,89,11
C2CD3,16,90,3
C2CD4A,3,78,28
C2CD4B,3,78,28
C2CD4C,5,78,26
C2CD4D,58,49,2
C2CD5,12,76,21
C2orf15,7,100,2
C2orf16,4,105,0
C2orf40,5,100,4
C2orf42,6,102,1
C2orf49,6,100,3
C2orf50,5,102,2
C2orf54,3,99,7
C2orf61,4,104,1
C2orf66,3,102,4
C2orf68,7,102,0
C2orf69,3,102,4
C2orf70,5,103,1
C2orf71,5,104,0
C2orf72,5,98,6
C2orf73,3,104,2
C2orf74,4,104,1
C2orf76,4,102,3
C2orf78,6,102,1
C2orf80,3,100,6
C2orf81,6,102,1
C2orf82,5,98,6
C2orf83,3,100,6
C2orf88,3,102,4
C2orf91,7,102,0
C3,4,79,26
C3AR1,12,76,21
C3orf14,3,77,29
C3orf18,0,79,30
C3orf20,1,79,29
C3orf22,12,85,12
C3orf30,11,86,12
C3orf33,14,85,10
C3orf35,0,80,29
C3orf36,12,84,13
C3orf38,2,87,20
C3orf49,2,77,30
C3orf52,9,88,12
C3orf58,11,85,13
C3orf62,0,78,31
C3orf67,1,77,31
C3orf70,11,86,12
C3orf80,11,86,12
C3orf84,0,78,31
C4A,14,89,6
C4B,14,89,6
C4BPA,48,60,1
C4BPB,48,60,1
C4orf17,2,92,15
C4orf19,6,96,7
C4orf22,5,96,8
C4orf26,6,97,6
C4orf3,4,91,14
C4orf32,4,90,15
C4orf33,4,92,13
C4orf36,3,94,12
C4orf45,4,91,14
C4orf46,4,91,14
C4orf47,4,86,19
C4orf48,5,92,12
C4orf50,4,91,14
C4orf51,5,93,11
C5,1,85,23
C5AR1,2,86,21
C5AR2,2,86,21
C5orf15,9,86,14
C5orf22,38,71,0
C5orf24,9,87,13
C5orf30,9,83,17
C5orf34,38,71,0
C5orf38,49,60,0
C5orf42,39,70,0
C5orf46,14,85,10
C5orf47,21,79,9
C5orf49,48,61,0
C5orf51,39,70,0
C5orf52,17,83,9
C5orf56,9,86,14
C5orf58,23,76,10
C5orf63,8,87,14
C5orf67,12,86,11
C6,39,70,0
C6orf1,10,95,4
C6orf10,12,93,4
C6orf106,9,96,4
C6orf118,2,81,26
C6orf120,1,81,27
C6orf132,16,90,3
C6orf136,13,92,4
C6orf141,11,94,4
C6orf15,14,91,4
C6orf163,1,79,29
C6orf201,12,92,5
C6orf203,1,78,30
C6orf222,10,95,4
C6orf223,13,92,4
C6orf226,14,90,5
C6orf229,14,90,5
C6orf47,16,89,4
C6orf48,14,91,4
C6orf52,11,93,5
C6orf58,4,78,27
C6orf62,14,90,5
C6orf89,10,95,4
C7,39,70,0
C7orf25,42,65,2
C7orf26,47,60,2
C7orf31,47,60,2
C7orf33,17,90,2
C7orf34,17,89,3
C7orf43,20,87,2
C7orf49,18,87,4
C7orf50,45,62,2
C7orf57,39,68,2
C7orf61,19,88,2
C7orf62,20,86,3
C7orf72,39,68,2
C7orf73,18,87,4
C7orf77,17,87,5
C8A,5,89,15
C8B,5,89,15
C8G,1,87,21
C8orf22,19,82,8
C8orf33,47,61,1
C8orf34,26,78,5
C8orf37,41,65,3
C8orf4,10,75,24
C8orf44,30,76,3
C8orf46,30,76,3
C8orf48,3,67,39
C8orf58,3,68,38
C8orf59,32,73,4
C8orf74,4,67,38
C8orf76,42,65,2
C8orf82,38,70,1
C8orf86,10,73,26
C8orf88,36,70,3
C8orf89,31,75,3
C9,40,69,0
C9orf116,2,86,21
C9orf129,1,84,24
C9orf131,7,85,17
C9orf135,4,80,25
C9orf142,1,87,21
C9orf152,2,83,24
C9orf153,1,83,25
C9orf16,2,87,20
C9orf172,1,87,21
C9orf24,5,86,18
C9orf3,1,84,24
C9orf40,3,83,23
C9orf43,2,84,23
C9orf47,1,83,25
C9orf50,1,87,21
C9orf57,3,81,25
C9orf64,1,84,24
C9orf66,6,67,36
C9orf69,2,87,20
C9orf72,7,70,32
C9orf78,1,87,21
C9orf84,2,84,23
C9orf85,4,79,26
C9orf92,6,65,38
CA1,32,73,4
CA10,26,81,2
CA11,3,84,22
CA12,3,78,28
CA13,32,73,4
CA14,60,48,1
CA2,31,74,4
CA3,31,74,4
CA4,26,81,2
CA5A,11,77,21
CA5B,22,79,8
CA6,7,90,12
CA7,15,81,13
CA8,24,77,8
CA9,7,85,17
CAAP1,6,70,33
CAB39,4,99,6
CAB39L,2,70,37
CABIN1,6,78,25
CABLES1,5,79,25
CABLES2,27,79,3
CABP1,9,90,10
CABP2,20,88,1
CABP4,20,88,1
CABP5,4,84,21
CABP7,5,78,26
CABS1,7,96,6
CABYR,5,78,26
CACFD1,2,86,21
CACHD1,6,87,16
CACNA1A,3,79,27
CACNA1B,2,87,20
CACNA1C,10,80,19
CACNA1D,1,77,31
CACNA1E,45,62,2
CACNA1F,25,78,6
CACNA1G,28,79,2
CACNA1H,23,82,4
CACNA1I,3,80,26
CACNA1S,49,59,1
CACNA2D1,21,85,3
CACNA2D2,0,79,30
CACNA2D3,1,77,31
CACNA2D4,10,80,19
CACNB1,27,79,3
CACNB2,6,93,10
CACNB3,8,95,6
CACNB4,4,99,6
CACNG1,27,79,3
CACNG2,2,76,31
CACNG3,21,85,3
CACNG4,26,80,3
CACNG5,26,80,3
CACNG6,6,84,19
CACNG7,6,84,19
CACNG8,6,84,19
CACTIN,4,81,24
CACUL1,4,88,17
CACYBP,49,59,1
CAD,4,105,0
CADM1,9,89,11
CADM2,1,84,24
CADM3,55,52,2
CADM4,6,91,12
CADPS,2,77,30
CADPS2,18,87,4
CAGE1,13,93,3
CALB1,34,72,3
CALB2,15,81,13
CALCA,9,95,5
CALCB,9,95,5
CALCOCO1,9,95,5
CALCOCO2,25,82,2
CALCR,18,88,3
CALCRL,5,100,4
CALD1,18,87,4
CALHM1,4,85,20
CALHM2,4,85,20
CALHM3,4,85,20
CALM1,15,90,4
CALM2,4,104,1
CALM3,2,87,20
CALML3,7,94,8
CALML4,3,77,29
CALML5,7,94,8
CALML6,10,89,10
CALN1,23,82,4
CALR,4,78,27
CALR3,3,80,26
CALU,18,89,2
CALY,3,89,17
CAMK1,0,80,29
CAMK1D,6,93,10
CAMK1G,48,60,1
CAMK2A,13,86,10
CAMK2B,42,65,2
CAMK2D,3,93,13
CAMK2G,6,88,15
CAMK2N1,6,91,12
CAMK2N2,12,86,11
CAMK4,8,84,17
CAMKK1,4,64,41
CAMKK2,9,90,10
CAMKMT,6,102,1
CAMKV,0,78,31
CAMLG,9,87,13
CAMP,1,77,31
CAMSAP1,2,87,20
CAMSAP2,49,59,1
CAMSAP3,5,77,27
CAMTA1,9,89,11
CAMTA2,3,66,40
CAND1,14,91,4
CAND2,2,78,29
CANT1,26,78,5
CANX,20,81,8
CAP1,13,89,7
CAP2,12,93,4
CAPG,4,105,0
CAPN1,10,93,6
CAPN10,3,99,7
CAPN11,13,92,4
CAPN12,8,88,13
CAPN13,4,103,2
CAPN14,4,103,2
CAPN15,24,81,4
CAPN2,46,62,1
CAPN3,2,73,34
CAPN5,16,90,3
CAPN6,32,72,5
CAPN7,1,79,29
CAPN8,46,62,1
CAPN9,48,59,2
CAPNS1,13,84,12
CAPNS2,15,84,10
CAPRIN1,9,94,6
CAPRIN2,14,84,11
CAPS,4,79,26
CAPS2,9,91,9
CAPSL,39,69,1
CAPZA1,2,84,23
CAPZA2,18,87,4
CAPZA3,10,76,23
CAPZB,7,90,12
CARD10,2,77,30
