,gain,neutral,loss
APOBEC3A,4,65,36
APOBEC3A_B,3,65,37
APOBEC3B,3,65,37
APOBEC3B-AS1,3,65,37
APOBEC3C,3,65,37
APOBEC3D,3,65,37
APOBEC3F,3,65,37
APOBEC3G,3,65,37
APOBEC3H,3,64,38
APOBEC4,21,81,3
APOBR,12,70,23
APOC1,10,70,25
APOC1P1,9,71,25
APOC2,9,71,25
APOC3,15,81,9
APOC4,9,71,25
APOC4-APOC2,9,71,25
APOD,10,85,10
APOE,10,70,25
APOF,12,72,21
APOH,10,76,19
APOL1,10,66,29
APOL2,10,66,29
APOL3,6,67,32
APOL4,9,65,31
APOL5,2,71,32
APOL6,2,72,31
APOLD1,17,75,13
APOM,9,87,9
APOO,25,78,2
APOOL,25,78,2
APOOP5,9,87,9
APOPT1,2,55,48
APP,4,73,28
APPBP2,10,43,52
APPL1,7,70,28
APPL2,25,77,3
APRT,11,88,6
APTX,18,77,10
AQP1,65,39,1
AQP10,17,56,32
AQP11,10,73,22
AQP12A,22,80,3
AQP12B,22,80,3
AQP2,10,80,15
AQP3,17,77,11
AQP4,5,44,56
AQP4-AS1,5,44,56
AQP5,10,80,15
AQP6,10,79,16
AQP7,17,77,11
AQP7P1,14,82,9
AQP7P3,16,80,9
AQP8,9,70,26
AQP9,6,69,30
AQPEP,3,80,22
AQR,1,59,45
AR,25,78,2
ARAF,25,78,2
ARAP1,11,85,9
ARAP2,6,79,20
ARAP3,10,85,10
ARC,55,43,7
ARCN1,8,76,21
AREG,24,68,13
AREL1,3,61,41
ARF1,19,82,4
ARF3,10,71,24
ARF4,6,60,39
ARF5,50,53,2
ARF6,8,51,46
ARFGAP1,70,33,2
ARFGAP2,7,68,30
ARFGAP3,2,59,44
ARFGEF1,40,45,20
ARFGEF2,68,30,7
ARFIP1,3,81,21
ARFIP2,19,82,4
ARFRP1,70,32,3
ARG1,10,85,10
ARG2,6,65,34
ARGFX,10,82,13
ARGFXP2,7,64,34
ARGLU1,65,39,1
ARHGAP1,6,69,30
ARHGAP10,4,74,27
ARHGAP11A,3,69,33
ARHGAP11B,1,66,38
ARHGAP12,4,80,21
ARHGAP15,18,82,5
ARHGAP17,9,70,26
ARHGAP18,10,86,9
ARHGAP19,2,72,31
ARHGAP19-SLIT1,2,72,31
ARHGAP20,11,87,7
ARHGAP21,5,81,19
ARHGAP22,21,76,8
ARHGAP23,7,70,28
ARHGAP24,4,82,19
ARHGAP25,21,82,2
ARHGAP26,11,83,11
ARHGAP26-AS1,11,84,10
ARHGAP27,8,69,28
ARHGAP28,3,41,61
ARHGAP29,4,84,17
ARHGAP30,25,65,15
ARHGAP31,11,92,2
ARHGAP32,27,70,8
ARHGAP33,16,63,26
ARHGAP35,11,67,27
ARHGAP36,25,78,2
ARHGAP39,56,44,5
ARHGAP4,25,78,2
ARHGAP40,68,35,2
ARHGAP42,14,83,8
ARHGAP44,0,45,60
ARHGAP5,9,66,30
ARHGAP5-AS1,9,66,30
ARHGAP6,25,78,2
ARHGAP8,2,68,35
ARHGAP9,13,76,16
ARHGDIA,17,82,6
ARHGDIB,21,76,8
ARHGDIG,17,77,11
ARHGEF1,17,81,7
ARHGEF10,26,40,39
ARHGEF10L,0,65,40
ARHGEF11,25,76,4
ARHGEF12,14,80,11
ARHGEF15,2,39,64
ARHGEF16,1,73,31
ARHGEF17,11,85,9
ARHGEF18,6,49,50
ARHGEF19,0,67,38
ARHGEF2,20,59,26
ARHGEF25,13,83,9
ARHGEF26,11,91,3
ARHGEF26-AS1,11,91,3
ARHGEF28,14,74,17
ARHGEF3,8,79,18
ARHGEF3-AS1,8,79,18
ARHGEF33,14,57,34
ARHGEF34P,55,49,1
ARHGEF35,55,49,1
ARHGEF37,11,85,9
ARHGEF38,4,80,21
ARHGEF38-IT1,4,80,21
ARHGEF39,20,75,10
ARHGEF4,18,81,6
ARHGEF40,9,60,36
ARHGEF5,55,49,1
ARHGEF6,25,78,2
ARHGEF7,73,31,1
ARHGEF9,25,78,2
ARHGEF9-IT1,25,78,2
ARID1A,1,49,55
ARID1B,10,87,8
ARID2,14,83,8
ARID3A,10,69,26
ARID3B,0,65,40
ARID3C,17,79,9
ARID4A,4,63,38
ARID4B,15,61,29
ARID5A,18,85,2
ARID5B,4,89,12
ARIH1,0,65,40
ARIH2,7,52,46
ARIH2OS,6,53,46
ARL1,11,66,28
ARL10,4,85,16
ARL11,50,44,11
ARL13A,25,78,2
ARL13B,10,83,12
ARL14,13,88,4
ARL14EP,16,86,3
ARL14EPL,3,80,22
ARL15,5,79,21
ARL16,16,82,7
ARL17A,8,69,28
ARL17B,8,69,28
ARL2,10,80,15
ARL2-SNX15,10,80,15
ARL2BP,11,85,9
ARL3,0,60,45
ARL4A,66,38,1
ARL4C,15,88,2
ARL4D,7,68,30
ARL5A,15,86,4
ARL5B,4,71,30
ARL5C,7,65,33
ARL6,15,88,2
ARL6IP1,11,73,21
ARL6IP4,10,59,36
ARL6IP5,7,82,16
ARL6IP6,17,84,4
ARL8A,18,78,9
ARL8B,7,89,9
ARL9,2,61,42
ARMC1,41,50,14
ARMC10,46,51,8
ARMC12,15,68,22
ARMC2,11,82,12
ARMC2-AS1,11,82,12
ARMC3,4,82,19
ARMC4,4,79,22
ARMC5,16,72,17
ARMC6,4,67,34
ARMC7,12,68,25
ARMC8,10,82,13
ARMC9,14,80,11
ARMCX1,25,78,2
ARMCX2,25,78,2
ARMCX3,25,78,2
ARMCX4,25,78,2
ARMCX5,25,78,2
ARMCX5-GPRASP2,25,78,2
ARMCX6,25,78,2
ARMS2,5,85,15
ARNT,16,54,35
ARNT2,2,75,28
ARNTL,23,79,3
ARNTL2,19,82,4
ARPC1A,37,51,17
ARPC1B,38,52,15
ARPC2,22,77,6
ARPC3,6,65,34
ARPC4,8,75,22
ARPC4-TTLL3,8,75,22
ARPC5,21,81,3
ARPC5L,10,66,29
ARPP19,1,66,38
ARPP21,9,91,5
ARR3,25,78,2
ARRB1,12,86,7
ARRB2,2,32,71
ARRDC1,18,71,16
ARRDC2,6,60,39
ARRDC3,2,82,21
ARRDC3-AS1,2,82,21
ARRDC4,4,72,29
ARRDC5,7,49,49
ARSA,12,66,27
ARSB,1,74,30
ARSD,25,78,2
ARSE,25,78,2
ARSF,25,78,2
ARSG,10,71,24
ARSH,25,78,2
ARSI,10,87,8
ARSJ,3,82,20
ARSK,6,80,19
ART1,9,79,17
ART3,5,72,28
ART4,21,75,9
ART5,9,82,14
ARTN,1,83,21
ARV1,19,79,7
ARVCF,5,73,27
ARX,25,78,2
AS3MT,0,53,52
ASAH1,18,41,46
ASAH2,5,92,8
ASAH2B,6,91,8
ASAP1,56,44,5
ASAP1-IT1,55,45,5
ASAP1-IT2,55,45,5
ASAP2,24,78,3
ASAP3,0,58,47
ASB1,22,81,2
ASB10,52,51,2
ASB11,25,78,2
ASB12,25,78,2
ASB13,11,84,10
ASB14,7,69,29
ASB15,51,53,1
ASB16,7,68,30
ASB16-AS1,7,68,30
ASB17,1,79,25
ASB18,16,87,2
ASB2,9,63,33
ASB3,16,67,22
ASB4,53,49,3
ASB5,3,74,28
ASB6,12,67,26
ASB7,3,74,28
ASB8,18,82,5
ASB9,25,78,2
ASB9P1,1,72,32
ASCC1,4,55,46
ASCC2,2,61,42
ASCC3,10,85,10
ASCL1,22,81,2
ASCL2,17,85,3
ASCL3,11,77,17
ASCL4,12,89,4
ASCL5,19,79,7
ASF1A,7,86,12
ASF1B,9,58,38
ASGR1,2,40,63
ASGR2,1,40,64
ASH1L,22,45,38
ASH1L-AS1,16,49,40
ASH2L,23,52,30
ASIC1,10,76,19
ASIC2,19,78,8
ASIC3,52,51,2
ASIC4,21,81,3
ASIC5,3,82,20
ASIP,65,31,9
ASL,27,49,29
ASMT,25,78,2
ASMTL,25,78,2
ASMTL-AS1,25,78,2
ASNA1,7,58,40
ASNS,40,54,11
ASNSD1,23,79,3
ASPA,0,36,69
ASPDH,8,68,29
ASPG,4,60,41
ASPH,49,52,4
ASPHD1,16,71,18
ASPHD2,2,75,28
ASPM,23,80,2
ASPN,12,75,18
ASPRV1,15,81,9
ASPSCR1,18,81,6
ASRGL1,6,75,24
ASS1,13,65,27
ASTE1,12,91,2
ASTL,22,81,2
ASTN1,32,72,1
ASTN2,15,81,9
ASUN,19,82,4
ASXL1,67,30,8
ASXL2,12,68,25
ASXL3,4,41,60
ASZ1,51,53,1
ATAD1,1,78,26
ATAD2,50,46,9
ATAD2B,15,67,23
ATAD3A,2,75,28
ATAD3B,2,75,28
ATAD3C,2,75,28
ATAD5,8,61,36
ATAT1,9,87,9
ATCAY,7,52,46
ATE1,1,77,27
ATF1,9,62,34
ATF2,20,77,8
ATF3,18,80,7
ATF4,3,64,38
ATF5,11,69,25
ATF6,27,75,3
ATF6B,9,87,9
ATF7,13,74,18
ATF7IP,18,69,18
ATF7IP2,10,65,30
ATG10,3,85,17
ATG101,25,77,3
ATG12,4,79,22
ATG13,6,69,30
ATG14,4,66,35
ATG16L1,19,83,3
ATG16L2,11,83,11
ATG2A,10,80,15
ATG2B,6,60,39
ATG3,14,88,3
ATG4A,25,78,2
ATG4B,19,82,4
ATG4C,1,77,27
ATG4D,6,58,41
ATG5,11,79,15
ATG7,5,87,13
ATG9A,26,76,3
ATG9B,52,51,2
ATHL1,21,80,4
ATIC,19,82,4
ATL1,7,57,41
ATL2,19,67,19
ATL3,5,74,26
ATM,6,54,45
ATMIN,10,80,15
ATN1,24,74,7
ATOH1,3,82,20
ATOH7,1,50,54
ATOH8,17,86,2
ATOX1,9,88,8
ATP10A,0,69,36
ATP10B,11,85,9
ATP10D,3,81,21
ATP11A,66,38,1
ATP11A-AS1,65,39,1
ATP11AUN,65,39,1
ATP11B,12,79,14
ATP11C,25,78,2
ATP12A,58,47,0
ATP13A1,5,65,35
ATP13A2,1,67,37
ATP13A3,14,85,6
ATP13A4,14,89,2
ATP13A5,12,91,2
ATP1A1,9,82,14
ATP1A1OS,9,82,14
ATP1A2,24,79,2
ATP1A3,17,81,7
ATP1A4,24,79,2
ATP1B1,30,74,1
ATP1B2,2,41,62
ATP1B3,6,66,33
ATP1B4,25,78,2
ATP2A1,13,71,21
ATP2A2,6,65,34
ATP2A3,0,37,68
ATP2B1,16,87,2
ATP2B2,10,80,15
ATP2B3,25,78,2
ATP2B4,16,69,20
ATP2C1,12,91,2
ATP2C2,10,87,8
ATP4A,15,65,25
ATP4B,70,34,1
ATP5A1,3,29,73
ATP5B,11,72,22
ATP5C1,5,82,18
ATP5D,13,67,25
ATP5E,73,32,0
ATP5EP2,56,48,1
ATP5F1,6,84,15
ATP5G1,7,71,27
ATP5G2,14,74,17
ATP5G3,20,81,4
ATP5H,13,72,20
ATP5I,4,77,24
ATP5J,3,76,26
ATP5J2,38,53,14
ATP5J2-PTCD1,38,53,14
ATP5L,9,80,16
ATP5L2,2,59,44
ATP5O,5,77,23
ATP5S,7,52,46
ATP5SL,19,74,12
ATP6AP1,25,78,2
ATP6AP1L,3,87,15
ATP6AP2,25,78,2
ATP6V0A1,8,66,31
ATP6V0A2,9,57,39
ATP6V0A4,34,51,20
ATP6V0B,1,83,21
ATP6V0C,17,79,9
ATP6V0CP3,18,63,24
ATP6V0D1,5,73,27
ATP6V0D2,47,51,7
ATP6V0E1,5,85,15
ATP6V0E2,54,49,2
ATP6V0E2-AS1,54,49,2
ATP6V1A,10,81,14
ATP6V1B1,18,85,2
ATP6V1B2,16,42,47
ATP6V1C1,48,51,6
ATP6V1C2,19,78,8
ATP6V1D,6,63,36
ATP6V1E1,3,51,51
ATP6V1E2,25,77,3
ATP6V1F,40,54,11
ATP6V1G1,15,78,12
ATP6V1G2,9,87,9
ATP6V1G2-DDX39B,9,87,9
ATP6V1G3,21,81,3
ATP6V1H,45,44,16
ATP7A,25,78,2
ATP7B,60,43,2
ATP8A1,5,74,26
ATP8A2,57,48,0
ATP8B1,2,36,67
ATP8B2,17,56,32
ATP8B3,8,61,36
ATP8B4,5,69,31
ATP8B5P,16,79,10
ATP9A,70,22,13
ATP9B,5,38,62
ATPAF1,3,85,17
ATPAF2,1,44,60
ATPIF1,1,38,66
ATR,7,69,29
ATRAID,15,79,11
ATRIP,7,60,38
ATRN,38,39,28
ATRNL1,4,81,20
ATRX,25,78,2
ATXN1,19,80,6
ATXN10,3,70,32
ATXN1L,5,77,23
ATXN2,6,59,40
ATXN2L,13,71,21
ATXN3,3,61,41
ATXN3L,25,78,2
ATXN7,12,89,4
ATXN7L1,50,37,18
ATXN7L2,2,81,22
ATXN7L3,7,67,31
ATXN7L3B,15,86,4
ATXN8OS,58,45,2
AUH,15,80,10
AUNIP,0,59,46
AUP1,25,79,1
AURKA,70,34,1
AURKAIP1,4,77,24
AURKAPS1,19,77,9
AURKB,2,42,61
AURKC,9,70,26
AUTS2,47,33,25
AVEN,1,57,47
AVIL,16,82,7
AVL9,65,37,3
AVP,39,38,28
AVPI1,1,82,22
AVPR1A,15,87,3
AVPR1B,21,79,5
AVPR2,25,78,2
AWAT1,25,78,2
AWAT2,25,78,2
AXDND1,18,70,17
AXIN1,17,77,11
AXIN2,11,78,16
AXL,9,70,26
AY269186.1,31,69,5
AZGP1,42,54,9
AZGP1P1,42,54,9
AZI1,14,84,7
AZI2,6,92,7
AZIN1,49,50,6
AZU1,9,68,28
B2M,1,54,50
B3GALNT1,13,88,4
B3GALNT2,14,64,27
B3GALT1,23,80,2
B3GALT2,21,79,5
B3GALT4,9,87,9
B3GALT5,4,80,21
B3GALT6,4,78,23
B3GALTL,58,47,0
B3GAT1,27,71,7
B3GAT2,12,82,11
B3GAT3,12,72,21
B3GNT1,11,76,18
B3GNT2,14,67,24
B3GNT3,6,60,39
B3GNT4,9,55,41
B3GNT5,9,82,14
B3GNT6,11,85,9
B3GNT7,14,80,11
B3GNT8,19,74,12
B3GNT9,6,79,20
B3GNTL1,30,70,5
B4GALNT1,13,83,9
B4GALNT2,7,72,26
B4GALNT3,20,64,21
B4GALNT4,21,79,5
B4GALT1,18,76,11
B4GALT2,1,83,21
B4GALT3,25,66,14
B4GALT4,11,92,2
B4GALT5,69,31,5
B4GALT6,4,40,61
B4GALT7,8,82,15
B9D1,3,44,58
B9D2,11,77,17
BAALC,49,51,5
BAALCOS,49,51,5
BAAT,27,69,9
BABAM1,6,62,37
BACE1,9,74,22
BACE1-AS,9,74,22
BACE2,6,81,18
BACH1,3,79,23
BACH1-IT2,3,79,23
BACH2,12,68,25
BAD,11,79,15
BAG1,18,76,11
BAG2,16,79,10
BAG3,2,80,23
BAG4,23,51,31
BAG5,2,55,48
BAG6,9,87,9
BAGE,11,74,20
BAGE2,11,74,20
BAGE3,11,74,20
BAGE4,11,74,20
BAHCC1,15,83,7
BAHD1,2,53,50
BAI1,55,43,7
BAI2,5,63,37
BAI3,13,87,5
BAIAP2,14,84,7
BAIAP2-AS1,14,84,7
BAIAP2L1,34,51,20
BAIAP2L2,4,63,38
BAIAP3,14,80,11
BAK1,17,78,10
BAMBI,4,76,25
BANCR,13,81,11
BANF1,10,79,16
BANF2,48,44,13
BANK1,4,82,19
BANP,18,81,6
BAP1,8,90,7
BARD1,19,83,3
BARHL1,14,72,19
BARHL2,0,88,17
BARX1,14,81,10
BARX2,18,80,7
BASP1,15,62,28
BASP1P1,53,50,2
BATF,6,66,33
BATF2,9,81,15
BATF3,18,79,8
BAX,10,69,26
BAZ1A,2,38,65
BAZ1B,26,47,32
BAZ2A,11,72,22
BAZ2B,19,69,17
BBC3,11,66,28
BBIP1,7,82,16
BBOX1,18,83,4
BBS1,11,75,19
BBS10,13,78,14
BBS12,3,83,19
BBS2,10,88,7
BBS4,0,68,37
BBS5,14,77,14
BBS7,3,82,20
BBS9,69,33,3
BBX,18,83,4
BCAM,11,70,24
BCAN,24,73,8
BCAP29,50,52,3
BCAP31,25,78,2
BCAR1,6,78,21
BCAR3,4,74,27
BCAR4,9,72,24
BCAS1,70,33,2
BCAS2,0,69,36
BCAS3,11,41,53
BCAS4,70,31,4
BCAT1,18,76,11
BCAT2,10,69,26
BCCIP,4,87,14
BCDIN3D,10,80,15
BCDIN3D-AS1,10,80,15
BCHE,12,91,2
BCKDHA,19,72,14
BCKDHB,15,83,7
BCKDK,19,67,19
BCL10,2,85,18
BCL11A,24,74,7
BCL11B,6,70,29
BCL2,2,34,69
BCL2A1,0,71,34
BCL2L1,67,30,8
BCL2L10,1,65,39
BCL2L11,24,80,1
BCL2L12,14,65,26
BCL2L13,4,51,50
BCL2L14,18,69,18
BCL2L15,1,76,28
BCL2L2,10,65,30
BCL2L2-PABPN1,10,65,30
BCL3,12,71,22
BCL6,16,87,2
BCL6B,1,41,63
BCL7A,9,56,40
BCL7B,26,51,28
BCL7C,18,67,20
BCL9,24,78,3
BCL9L,8,73,24
BCLAF1,10,86,9
BCMO1,11,79,15
BCO2,13,78,14
BCOR,25,78,2
BCORL1,25,78,2
BCORP1,13,68,24
BCR,6,72,27
BCRP2,4,67,34
BCRP3,3,67,35
BCS1L,21,71,13
BCYRN1,25,78,2
BDH1,8,86,11
BDH2,4,81,20
BDKRB1,6,62,37
BDKRB2,6,65,34
BDNF,17,84,4
BDNF-AS,17,84,4
BDP1,2,74,29
BEAN1,9,89,7
BECN1,8,67,30
BEGAIN,6,67,32
BEND2,25,78,2
BEND3,7,59,39
BEND3P3,7,82,16
BEND4,4,74,27
BEND5,14,75,16
BEND6,17,79,9
BEND7,5,74,26
BEST1,6,78,21
BEST2,7,61,37
BEST3,14,81,10
BEST4,2,74,29
BET1,58,45,2
BET1L,21,80,4
BEX1,25,78,2
BEX2,25,78,2
BEX4,25,78,2
BEX5,25,78,2
BFAR,9,67,29
BFSP1,48,45,12
BFSP2,12,91,2
BGLAP,21,68,16
BGN,25,78,2
BHLHA15,34,53,18
BHLHA9,0,32,73
BHLHB9,25,78,2
BHLHE22,48,52,5
BHLHE23,70,34,1
BHLHE40,8,88,9
BHLHE40-AS1,9,87,9
BHLHE41,21,80,4
BHMT,1,64,40
BHMT2,1,67,37
BICC1,2,90,13
BICD1,13,54,38
BICD2,14,77,14
BID,4,64,37
BIK,4,62,39
BIN1,18,85,2
BIN2,11,64,30
BIN3,17,44,44
BIN3-IT1,17,44,44
BIRC2,12,83,10
BIRC3,12,83,10
BIRC5,12,78,15
BIRC6,13,49,43
BIRC7,70,33,2
BIRC8,9,70,26
BIVM,61,43,1
BIVM-ERCC5,61,43,1
BLACAT1,17,83,5
BLACE,59,44,2
BLCAP,68,32,5
BLID,13,85,7
BLK,17,46,42
BLM,1,61,43
BLMH,8,62,35
BLNK,1,81,23
BLOC1S1,15,80,10
BLOC1S1-RDH5,15,80,10
BLOC1S2,1,65,39
BLOC1S3,8,70,27
BLOC1S4,7,77,21
BLOC1S5,16,81,8
BLOC1S5-TXNDC5,16,81,8
BLOC1S6,1,62,42
BLVRA,57,45,3
BLVRB,11,73,21
BLZF1,29,75,1
BMF,1,67,37
BMI1,4,82,19
BMP1,17,41,47
BMP10,21,82,2
BMP15,25,78,2
BMP2,46,44,15
BMP2K,5,85,15
BMP3,3,86,16
BMP4,11,65,29
BMP5,19,82,4
BMP6,16,81,8
BMP7,73,32,0
BMP8A,1,70,34
BMP8B,1,69,35
BMPER,71,33,1
BMPR1A,1,65,39
BMPR1B,2,76,27
BMPR2,14,46,45
BMS1,9,89,7
BMS1P1,21,75,9
BMS1P17,7,62,36
BMS1P2,21,76,8
BMS1P20,5,77,23
BMS1P4,7,53,45
BMX,25,78,2
BNC1,1,64,40
BNC2,22,62,21
BNIP1,3,87,15
BNIP2,0,57,48
BNIP3,4,88,13
BNIP3L,16,44,45
BNIPL,16,54,35
BOC,14,88,3
BOD1,4,90,11
BOD1L1,6,78,21
BOD1L2,2,38,65
BOK,19,82,4
BOK-AS1,19,81,5
BOLA1,22,73,10
BOLA2,29,61,15
BOLA3,16,88,1
BOLA3-AS1,16,88,1
BOLL,25,78,2
BOP1,55,44,6
BORA,57,43,5
BPESC1,12,84,9
BPGM,47,56,2
BPHL,24,76,5
BPI,68,35,2
BPIFA1,66,31,8
BPIFA2,66,31,8
BPIFA3,66,31,8
BPIFA4P,66,31,8
BPIFB1,66,31,8
BPIFB2,66,31,8
BPIFB3,66,31,8
BPIFB4,66,31,8
BPIFB6,66,31,8
BPIFC,2,70,33
BPNT1,19,72,14
BPTF,9,49,47
BPY2,13,68,24
BPY2B,13,68,24
BRAF,30,55,20
BRAP,6,59,40
BRAT1,54,48,3
BRCA1,8,67,30
BRCA2,58,47,0
BRCC3,25,78,2
BRD1,3,71,31
BRD2,9,87,9
BRD3,16,72,17
BRD4,4,59,42
BRD7,17,80,8
BRD7P3,7,86,12
BRD8,4,61,40
BRD9,40,58,7
BRDT,0,49,56
BRE,17,79,9
BRE-AS1,15,80,10
BREA2,55,45,5
BRF1,8,57,40
BRF2,28,50,27
BRI3,34,53,18
BRI3BP,16,78,11
BRICD5,15,80,10
BRINP1,15,81,9
BRINP2,33,71,1
BRINP3,20,78,7
BRIP1,10,43,52
BRIX1,17,82,6
BRK1,5,77,23
BRMS1,11,76,18
BRMS1L,4,51,50
BROX,19,80,6
BRPF1,7,76,22
BRPF3,18,72,15
BRS3,25,78,2
BRSK1,15,75,15
BRSK2,14,86,5
BRWD1,8,69,28
BRWD1-AS1,5,72,28
BRWD1-IT2,5,72,28
BRWD3,25,78,2
BSCL2,11,72,22
BSDC1,0,51,54
BSG,9,69,27
BSN,6,60,39
BSN-AS2,6,60,39
BSND,3,85,17
BSPH1,7,52,46
BSPRY,16,74,15
BST1,5,78,22
BST2,6,60,39
BSX,6,69,30
BTAF1,0,48,57
BTBD1,1,63,41
BTBD10,23,79,3
BTBD11,11,89,5
BTBD16,5,85,15
BTBD17,11,78,16
BTBD18,9,76,20
BTBD19,2,70,33
BTBD2,8,64,33
BTBD3,48,45,12
BTBD6,8,57,40
BTBD7,3,63,39
BTBD8,0,48,57
BTBD9,17,76,12
BTC,23,69,13
BTD,5,89,11
BTF3,4,84,17
BTF3L4,1,49,55
BTF3P11,59,44,2
BTG1,14,86,5
BTG2,18,82,5
BTG3,5,76,24
BTG4,11,84,10
BTK,25,78,2
BTLA,14,88,3
BTN1A1,27,72,6
BTN2A1,28,72,5
BTN2A2,28,72,5
BTN2A3P,28,72,5
BTN3A1,28,72,5
BTN3A2,28,72,5
BTN3A3,28,72,5
BTNL10,18,75,12
BTNL2,9,87,9
BTNL3,8,83,14
BTNL8,8,83,14
BTNL9,8,83,14
BTRC,0,60,45
BUB1,23,81,1
BUB1B,1,67,37
BUB3,5,84,16
BUD13,15,80,10
BUD31,38,52,15
BVES,11,71,23
BVES-AS1,11,72,22
BX255923.3,14,82,9
BYSL,17,72,16
BZRAP1,15,79,11
BZRAP1-AS1,15,78,12
BZW1,22,76,7
BZW2,66,38,1
C10orf10,14,85,6
C10orf105,6,83,16
C10orf107,4,88,13
C10orf11,8,81,16
C10orf111,5,74,26
C10orf113,4,77,24
C10orf115,4,82,19
C10orf118,1,85,19
C10orf12,1,75,29
C10orf120,7,84,14
C10orf126,4,77,24
C10orf128,21,76,8
C10orf129,0,83,22
C10orf131,1,82,22
C10orf2,2,65,38
C10orf25,13,86,6
C10orf32,0,54,51
C10orf32-ASMT,0,53,52
C10orf35,5,84,16
C10orf40,3,89,13
C10orf53,5,92,8
C10orf54,6,83,16
C10orf55,5,59,41
C10orf62,1,80,24
C10orf67,4,81,20
C10orf71,20,77,8
C10orf71-AS1,20,77,8
C10orf76,0,60,45
C10orf82,4,83,18
C10orf85,3,85,17
C10orf88,7,83,15
C10orf90,6,87,12
C10orf91,5,87,13
C10orf95,1,62,42
C10orf99,3,85,17
C11orf1,11,80,14
C11orf16,11,77,17
C11orf21,16,85,4
C11orf24,10,86,9
C11orf30,14,84,7
C11orf31,9,76,20
C11orf35,17,80,8
C11orf40,19,82,4
C11orf42,17,84,4
C11orf44,24,75,6
C11orf45,29,70,6
C11orf48,12,72,21
C11orf49,7,67,31
C11orf52,11,80,14
C11orf53,11,88,6
C11orf54,14,83,8
C11orf57,11,80,14
C11orf58,18,82,5
C11orf63,6,69,30
C11orf65,6,60,39
C11orf68,10,79,16
C11orf70,11,83,11
C11orf71,16,81,8
C11orf73,11,87,7
C11orf74,21,81,3
C11orf80,7,74,24
C11orf82,12,87,6
C11orf83,12,72,21
C11orf84,5,72,28
C11orf85,10,80,15
C11orf86,8,71,26
C11orf87,11,86,8
C11orf88,11,84,10
C11orf91,16,85,4
C11orf94,13,86,6
C11orf95,5,72,28
C11orf96,16,86,3
C11orf97,17,80,8
C12orf10,13,73,19
C12orf23,12,89,4
C12orf29,15,88,2
C12orf36,32,64,9
C12orf39,19,82,4
C12orf4,23,74,8
C12orf40,15,86,4
C12orf42,21,82,2
C12orf43,9,56,40
C12orf45,14,87,4
C12orf49,10,72,23
C12orf5,22,75,8
C12orf50,15,88,2
C12orf54,12,81,12
C12orf56,11,64,30
C12orf57,24,74,7
C12orf60,21,75,9
C12orf61,15,85,5
C12orf65,9,55,41
C12orf66,10,65,30
C12orf68,17,80,8
C12orf71,19,82,4
C12orf73,14,83,8
C12orf74,15,86,4
C12orf75,26,77,2
C12orf76,8,66,31
C12orf77,17,76,12
C12orf79,14,86,5
C12orf80,29,73,3
C13orf45,59,44,2
C14orf1,6,67,32
C14orf105,7,69,29
C14orf119,10,62,33
C14orf132,6,67,32
C14orf142,3,63,39
C14orf159,3,61,41
C14orf164,10,62,33
C14orf166,7,66,32
C14orf169,1,49,55
C14orf177,6,69,30
C14orf178,4,61,40
C14orf180,7,61,37
C14orf182,8,53,44
C14orf183,7,54,44
C14orf2,3,54,48
C14orf23,6,66,33
C14orf28,5,64,36
C14orf37,7,65,33
C14orf39,7,68,30
C14orf64,6,68,31
C14orf79,7,60,38
C14orf80,12,58,35
C14orf93,10,63,32
C15orf26,1,76,28
C15orf27,0,63,42
C15orf32,3,74,28
C15orf37,0,71,34
C15orf38,2,62,41
C15orf38-AP3S2,2,62,41
C15orf39,0,65,40
C15orf40,1,64,40
C15orf41,1,67,37
C15orf43,2,59,44
C15orf48,1,63,41
C15orf52,2,66,37
C15orf53,1,68,36
C15orf54,5,65,35
C15orf56,1,67,37
C15orf57,2,47,56
C15orf59,0,70,35
C15orf60,0,69,36
C15orf61,0,72,33
C15orf62,1,47,57
C15orf65,0,45,60
C16orf11,15,79,11
C16orf13,15,79,11
C16orf3,16,82,7
C16orf45,8,69,28
C16orf46,10,79,16
C16orf47,7,90,8
C16orf52,11,74,20
C16orf54,13,71,21
C16orf58,17,73,15
C16orf59,16,79,10
C16orf62,10,73,22
C16orf70,6,79,20
C16orf71,11,70,24
C16orf72,10,72,23
C16orf74,13,86,6
C16orf78,15,83,7
C16orf80,7,78,20
C16orf82,11,78,16
C16orf86,3,72,30
C16orf87,10,81,14
C16orf89,10,75,20
C16orf90,10,72,23
C16orf91,14,80,11
C16orf92,16,71,18
C16orf93,19,65,21
C16orf95,11,88,6
C16orf96,9,69,27
C16orf97,18,81,6
C16orf98,18,68,19
C17orf100,0,40,65
C17orf102,18,79,8
C17orf103,4,49,52
C17orf104,7,65,33
C17orf105,7,68,30
C17orf107,3,31,71
C17orf112,16,79,10
C17orf47,11,66,28
C17orf49,1,41,63
C17orf50,10,79,16
C17orf51,5,47,53
C17orf53,7,68,30
C17orf58,9,52,44
C17orf59,2,42,61
C17orf62,17,83,5
C17orf64,9,45,51
C17orf66,10,79,16
C17orf67,17,76,12
C17orf70,15,83,7
C17orf72,12,78,15
C17orf74,4,39,62
C17orf75,7,64,34
C17orf77,11,77,17
C17orf78,7,67,31
C17orf80,11,79,15
C17orf82,10,56,39
C17orf85,0,37,68
C17orf89,14,84,7
C17orf96,7,71,27
C17orf97,2,32,71
