,gain,neutral,loss
ITGB1,18,73,4
ITGB1BP1,7,87,1
ITGB1BP2,4,80,11
ITGB2,3,86,6
ITGB2-AS1,3,86,6
ITGB3,0,85,10
ITGB3BP,3,90,2
ITGB4,6,82,7
ITGB5,10,84,1
ITGB6,7,88,0
ITGB7,7,86,2
ITGB8,11,80,4
ITGBL1,3,83,9
ITIH1,5,85,5
ITIH2,18,73,4
ITIH3,5,85,5
ITIH4,5,85,5
ITIH4-AS1,5,85,5
ITIH5,18,73,4
ITIH6,5,80,10
ITK,1,85,9
ITLN1,24,71,0
ITLN2,24,71,0
ITM2A,4,79,12
ITM2B,1,85,9
ITM2C,6,86,3
ITPA,9,84,2
ITPK1,2,91,2
ITPK1-AS1,2,91,2
ITPKA,0,79,16
ITPKB,24,70,1
ITPKB-IT1,24,70,1
ITPKC,4,86,5
ITPR1,2,86,7
ITPR1-DT,2,85,8
ITPR2,6,88,1
ITPR3,5,90,0
ITPRID1,10,81,4
ITPRID2,4,90,1
ITPRIP,17,73,5
ITPRIPL1,6,89,0
ITPRIPL2,2,87,6
ITSN1,3,86,6
ITSN2,8,87,0
IVD,0,80,15
IVL,22,73,0
IVNS1ABP,24,69,2
IWS1,7,88,0
IYD,2,93,0
IZUMO1,4,85,6
IZUMO1R,2,87,6
IZUMO2,3,86,6
IZUMO3,3,83,9
IZUMO4,2,85,8
JADE1,1,84,10
JADE2,2,84,9
JADE3,4,81,10
JAG1,7,87,1
JAG2,6,84,5
JAGN1,2,87,6
JAK1,3,90,2
JAK2,2,84,9
JAK3,6,87,2
JAKMIP1,2,87,6
JAKMIP2,1,84,10
JAKMIP2-AS1,1,84,10
JAKMIP3,20,71,4
JAM2,4,85,6
JAM3,1,88,6
JAML,2,88,5
JARID2,4,90,1
JARID2-AS1,4,90,1
JAZF1,10,81,4
JAZF1-AS1,10,81,4
JCAD,19,72,4
JCHAIN,2,87,6
JDP2,2,88,5
JHY,1,89,5
JKAMP,1,90,4
JMJD1C,18,73,4
JMJD1C-AS1,18,73,4
JMJD4,24,70,1
JMJD6,6,82,7
JMJD7,1,78,16
JMJD7-PLA2G4B,1,78,16
JMJD8,3,85,7
JMY,1,85,9
JOSD1,1,85,9
JOSD2,4,85,6
JPH1,15,79,1
JPH2,7,87,1
JPH3,0,84,11
JPH4,3,90,2
JPT1,5,83,7
JPT2,3,86,6
JPX,4,80,11
JRK,13,81,1
JRKL,2,87,6
JRKL-AS1,2,87,6
JSRP1,2,85,8
JTB,24,71,0
JUN,3,90,2
JUNB,6,87,2
JUND,8,86,1
JUP,6,80,9
KAAG1,5,90,0
KALRN,8,86,1
KANK1,2,85,8
KANK2,6,87,2
KANK3,3,88,4
KANK4,3,90,2
KANSL1,2,86,7
KANSL1-AS1,2,86,7
KANSL1L,5,88,2
KANSL2,6,86,3
KANSL3,6,89,0
KANTR,4,81,10
KARS,1,82,12
KAT14,7,87,1
KAT2A,4,82,9
KAT2B,1,89,5
KAT5,5,88,2
KAT6A,11,82,2
KAT6B,19,74,2
KAT7,3,82,10
KAT8,0,89,6
KATNA1,2,93,0
KATNAL1,4,85,6
KATNAL2,1,89,5
KATNB1,1,84,10
KATNBL1,1,82,12
KATNBL1P6,1,93,1
KAZALD1,17,74,4
KAZN,3,87,5
KAZN-AS1,3,87,5
KBTBD11,8,81,6
KBTBD11-OT1,8,81,6
KBTBD12,7,87,1
KBTBD13,3,82,10
KBTBD2,9,82,4
KBTBD3,1,88,6
KBTBD4,3,86,6
KBTBD6,2,85,8
KBTBD7,2,85,8
KBTBD8,5,87,3
KC6,1,89,5
KCCAT198,5,86,4
KCCAT333,12,79,4
KCMF1,6,89,0
KCNA1,8,86,1
KCNA10,5,87,3
KCNA2,5,87,3
KCNA3,5,87,3
KCNA4,2,85,8
KCNA5,8,86,1
KCNA6,8,86,1
KCNA7,2,87,6
KCNAB1,10,85,0
KCNAB1-AS1,10,85,0
KCNAB1-AS2,10,85,0
KCNAB2,2,87,6
KCNAB3,1,83,11
KCNB1,9,84,2
KCNB2,15,79,1
KCNC1,2,84,9
KCNC2,4,87,4
KCNC3,3,86,6
KCNC4,5,87,3
KCND1,6,79,10
KCND2,11,82,2
KCND3,5,87,3
KCND3-AS1,5,87,3
KCND3-IT1,5,87,3
KCNE1,3,86,6
KCNE1B,1,86,8
KCNE2,3,86,6
KCNE3,4,87,4
KCNE4,4,89,2
KCNE5,4,79,12
KCNF1,8,87,0
KCNG1,9,84,2
KCNG2,1,88,6
KCNG3,10,85,0
KCNG4,0,83,12
KCNH1,22,71,2
KCNH1-IT1,22,70,3
KCNH2,11,82,2
KCNH3,6,87,2
KCNH4,3,83,9
KCNH5,2,89,4
KCNH6,4,85,6
KCNH7,6,89,0
KCNH8,1,89,5
KCNIP1,1,85,9
KCNIP2,17,74,4
KCNIP2-AS1,17,74,4
KCNIP3,7,88,0
KCNIP4,1,86,8
KCNIP4-IT1,1,86,8
KCNJ1,2,87,6
KCNJ10,23,72,0
KCNJ11,3,83,9
KCNJ12,1,84,10
KCNJ13,5,87,3
KCNJ14,3,86,6
KCNJ15,3,86,6
KCNJ16,4,84,7
KCNJ18,2,83,10
KCNJ2,4,84,7
KCNJ2-AS1,4,84,7
KCNJ3,6,89,0
KCNJ4,2,84,9
KCNJ5,2,87,6
KCNJ6,3,86,6
KCNJ8,6,88,1
KCNJ9,23,72,0
KCNK1,23,71,1
KCNK10,2,88,5
KCNK12,8,87,0
KCNK13,2,88,5
KCNK15,7,87,1
KCNK15-AS1,7,87,1
KCNK16,5,90,0
KCNK17,5,90,0
KCNK18,18,73,4
KCNK2,23,70,2
KCNK3,7,88,0
KCNK4,4,87,4
KCNK4-TEX40,4,87,4
KCNK5,5,90,0
KCNK6,4,86,5
KCNK7,7,86,2
KCNK9,14,80,1
KCNMA1,17,76,2
KCNMA1-AS1,17,76,2
KCNMA1-AS2,18,75,2
KCNMA1-AS3,18,75,2
KCNMB1,1,84,10
KCNMB2,10,84,1
KCNMB2-AS1,10,84,1
KCNMB3,10,84,1
KCNMB4,4,87,4
KCNN1,6,88,1
KCNN2,2,85,8
KCNN3,24,71,0
KCNN4,3,85,7
KCNQ1,2,83,10
KCNQ1-AS1,2,83,10
KCNQ1DN,2,83,10
KCNQ1OT1,2,83,10
KCNQ2,10,84,1
KCNQ3,15,79,1
KCNQ4,6,87,2
KCNQ5,1,93,1
KCNQ5-AS1,1,93,1
KCNQ5-IT1,1,93,1
KCNRG,1,85,9
KCNS1,7,87,1
KCNS2,16,78,1
KCNS3,8,87,0
KCNT1,2,80,13
KCNT2,24,69,2
KCNU1,8,83,4
KCNV1,15,79,1
KCNV2,2,85,8
KCP,11,82,2
KCTD1,5,86,4
KCTD10,4,87,4
KCTD11,2,84,9
KCTD12,5,84,6
KCTD13,1,89,5
KCTD14,3,87,5
KCTD15,6,85,4
KCTD16,1,84,10
KCTD17,1,83,11
KCTD18,4,89,2
KCTD19,1,83,11
KCTD2,6,82,7
KCTD20,5,90,0
KCTD21,3,87,5
KCTD21-AS1,3,87,5
KCTD3,23,70,2
KCTD4,1,85,9
KCTD5,2,87,6
KCTD6,2,88,5
KCTD7,10,82,3
KCTD8,1,86,8
KCTD9,8,81,6
KDELC1,3,83,9
KDELC2,1,88,6
KDELR1,3,86,6
KDELR2,11,81,3
KDELR3,1,85,9
KDF1,2,88,5
KDM1A,3,86,6
KDM1B,5,89,1
KDM2A,8,85,2
KDM2B,4,86,5
KDM3A,6,89,0
KDM3B,1,85,9
KDM4A,7,86,2
KDM4A-AS1,7,86,2
KDM4B,2,86,7
KDM4C,2,84,9
KDM4D,2,87,6
KDM4E,2,87,6
KDM5A,9,85,1
KDM5B,25,68,2
KDM5C,4,81,10
KDM5D,16,52,27
KDM6A,4,80,11
KDM6B,1,83,11
KDM7A,11,82,2
KDM7A-DT,11,82,2
KDM8,0,90,5
KDR,2,86,7
KDSR,3,86,6
KEAP1,6,86,3
KEL,10,83,2
KERA,4,87,4
KHDC1,1,93,1
KHDC1L,1,93,1
KHDC3L,1,93,1
KHDC4,28,67,0
KHDRBS1,3,86,6
KHDRBS2,2,92,1
KHDRBS3,15,79,1
KHK,7,88,0
KHNYN,3,90,2
KHSRP,2,87,6
KIAA0040,24,71,0
KIAA0087,11,80,4
KIAA0100,5,82,8
KIAA0232,1,86,8
KIAA0319,5,90,0
KIAA0319L,2,87,6
KIAA0355,5,88,2
KIAA0391,4,89,2
KIAA0408,1,92,2
KIAA0513,0,83,12
KIAA0556,0,90,5
KIAA0586,1,90,4
KIAA0753,2,82,11
KIAA0754,7,86,2
KIAA0825,1,85,9
KIAA0895,10,81,4
KIAA0895L,1,83,11
KIAA0930,2,80,13
KIAA1024,0,85,10
KIAA1024L,1,85,9
KIAA1107,4,88,3
KIAA1109,1,85,9
KIAA1143,2,89,4
KIAA1147,10,83,2
KIAA1191,0,86,9
KIAA1210,4,78,13
KIAA1211,1,86,8
KIAA1211L,6,89,0
KIAA1217,18,73,4
KIAA1257,7,88,0
KIAA1324,5,87,3
KIAA1324L,10,80,5
KIAA1328,1,90,4
KIAA1522,2,87,6
KIAA1549,11,82,2
KIAA1549L,3,84,8
KIAA1551,8,87,0
KIAA1586,5,90,0
KIAA1614,26,69,0
KIAA1614-AS1,26,69,0
KIAA1656,1,82,12
KIAA1671,2,81,12
KIAA1755,7,87,1
KIAA1841,7,88,0
KIAA1958,1,82,12
KIAA2012,4,89,2
KIAA2013,3,87,5
KIAA2026,3,83,9
KIDINS220,7,88,0
KIF11,17,74,4
KIF12,1,82,12
KIF13A,5,89,1
KIF13B,9,80,6
KIF14,23,70,2
KIF15,2,89,4
KIF16B,9,85,1
KIF17,2,88,5
KIF18A,2,85,8
KIF18B,1,83,11
KIF19,5,83,7
KIF1A,5,88,2
KIF1B,3,87,5
KIF1BP,19,74,2
KIF1C,2,82,11
KIF20A,1,85,9
KIF20B,16,75,4
KIF21A,8,86,1
KIF21B,23,70,2
KIF22,2,89,4
KIF23,0,85,10
KIF24,4,83,8
KIF25,2,91,2
KIF25-AS1,2,91,2
KIF26A,4,86,5
KIF26B,9,86,0
KIF26B-AS1,23,71,1
KIF27,1,81,13
KIF2A,1,86,8
KIF2B,3,84,8
KIF2C,6,87,2
KIF3A,2,84,9
KIF3B,8,86,1
KIF3C,7,88,0
KIF4A,4,80,11
KIF4B,1,84,10
KIF5A,6,86,3
KIF5B,18,73,4
KIF5C,7,88,0
KIF6,5,90,0
KIF7,0,86,9
KIF9,3,88,4
KIF9-AS1,4,88,3
KIFAP3,24,70,1
KIFC1,4,91,0
KIFC2,11,83,1
KIFC3,1,84,10
KIN,18,73,4
KIR2DL1,3,90,2
KIR2DL2,3,90,2
KIR2DL3,3,90,2
KIR2DL4,3,90,2
KIR2DL5A,0,95,0
KIR2DL5B,0,95,0
KIR2DS1,3,90,2
KIR2DS2,3,90,2
KIR2DS3,3,90,2
KIR2DS4,3,90,2
KIR2DS5,3,90,2
KIR3DL1,3,90,2
KIR3DL2,3,90,2
KIR3DL3,3,90,2
KIR3DS1,3,90,2
KIR3DX1,3,90,2
KIRREL1,24,71,0
KIRREL1-IT1,24,71,0
KIRREL2,6,85,4
KIRREL3,1,88,6
KIRREL3-AS2,1,88,6
KIRREL3-AS3,1,88,6
KISS1,26,68,1
KISS1R,1,87,7
KIT,2,86,7
KITLG,4,87,4
KIZ,8,86,1
KIZ-AS1,8,86,1
KL,2,87,6
KLB,2,85,8
KLC1,7,83,5
KLC2,5,87,3
KLC3,2,85,8
KLC4,5,90,0
KLF1,6,87,2
KLF10,17,77,1
KLF11,8,87,0
KLF12,5,84,6
KLF13,1,83,11
KLF14,11,82,2
KLF15,7,87,1
KLF16,2,85,8
KLF17,6,87,2
KLF18,6,87,2
KLF2,8,85,2
KLF3,2,85,8
KLF3-AS1,2,85,8
KLF4,1,82,12
KLF5,7,83,5
KLF6,18,74,3
KLF7,5,88,2
KLF8,4,80,11
KLF9,1,82,12
KLHDC1,2,91,2
KLHDC10,12,81,2
KLHDC2,2,91,2
KLHDC3,5,90,0
KLHDC4,0,84,11
KLHDC7A,2,87,6
KLHDC7B,2,81,12
KLHDC8A,25,69,1
KLHDC8B,5,86,4
KLHDC9,25,70,0
KLHL1,3,86,6
KLHL10,5,81,9
KLHL11,5,81,9
KLHL12,25,68,2
KLHL13,4,78,13
KLHL14,3,88,4
KLHL15,4,77,14
KLHL17,3,87,5
KLHL18,3,88,4
KLHL2,2,83,10
KLHL20,24,71,0
KLHL21,3,86,6
KLHL22,1,83,11
KLHL23,7,88,0
KLHL24,9,85,1
KLHL25,1,85,9
KLHL26,8,84,3
KLHL28,3,91,1
KLHL29,7,88,0
KLHL3,1,86,8
KLHL30,5,88,2
KLHL31,5,90,0
KLHL32,1,91,3
KLHL33,4,89,2
KLHL34,4,77,14
KLHL35,4,87,4
KLHL36,0,83,12
KLHL38,16,78,1
KLHL4,7,76,12
KLHL40,4,87,4
KLHL41,7,88,0
KLHL42,6,88,1
KLHL5,2,85,8
KLHL6,9,85,1
KLHL6-AS1,9,85,1
KLHL7,11,80,4
KLHL7-DT,11,80,4
KLHL8,2,85,8
KLHL9,2,83,10
KLK1,4,85,6
KLK10,4,85,6
KLK11,4,85,6
KLK12,4,85,6
KLK13,4,85,6
KLK14,4,85,6
KLK15,4,85,6
KLK2,4,85,6
KLK3,4,85,6
KLK4,4,85,6
KLK5,4,85,6
KLK6,4,85,6
KLK7,4,85,6
KLK8,4,85,6
KLK9,4,85,6
KLKB1,1,83,11
KLKP1,4,85,6
KLLN,17,75,3
KLRA1P,7,87,1
KLRB1,7,87,1
KLRC1,7,87,1
KLRC2,7,87,1
KLRC3,7,87,1
KLRC4,7,87,1
KLRC4-KLRK1,7,87,1
KLRD1,7,87,1
KLRF1,7,87,1
KLRF2,7,87,1
KLRG1,7,87,1
KLRG2,11,82,2
KLRK1,7,87,1
KMO,23,71,1
KMT2A,2,89,4
KMT2B,6,85,4
KMT2C,11,82,2
KMT2D,6,86,3
KMT2E,12,80,3
KMT2E-AS1,13,79,3
KMT5A,5,85,5
KMT5B,7,86,2
KMT5C,4,86,5
KNCN,6,87,2
KNDC1,20,72,3
KNG1,10,84,1
KNL1,0,80,15
KNOP1,2,87,6
KNSTRN,0,80,15
KNTC1,4,86,5
KPNA1,8,87,0
KPNA2,4,84,7
KPNA3,1,85,9
KPNA4,10,85,0
KPNA5,1,91,3
KPNA6,2,87,6
KPNA7,10,81,4
KPNB1,1,84,10
KPRP,22,73,0
KPTN,3,86,6
KRAS,7,87,1
KRBA1,11,82,2
KRBA2,1,84,10
KRBOX1,4,87,4
KRBOX1-AS1,4,87,4
KRBOX4,4,81,10
KRCC1,6,89,0
KREMEN1,3,81,11
KREMEN2,2,87,6
KRI1,7,85,3
KRIT1,10,80,5
KRR1,4,87,4
KRT1,7,86,2
KRT10,5,81,9
KRT12,2,86,7
KRT13,5,81,9
KRT14,6,80,9
KRT15,5,81,9
KRT16,6,80,9
KRT16P1,1,84,10
KRT16P2,2,83,10
KRT16P3,1,84,10
KRT17,6,80,9
KRT17P1,2,83,10
KRT17P2,1,84,10
KRT17P5,1,84,10
KRT18,8,85,2
KRT18P55,4,83,8
KRT19,5,81,9
KRT19P2,5,86,4
KRT2,7,86,2
KRT20,2,86,7
KRT222,5,81,9
KRT23,2,86,7
KRT24,5,81,9
KRT25,5,81,9
KRT26,5,81,9
KRT27,5,81,9
KRT28,5,81,9
KRT3,7,86,2
KRT31,2,86,7
KRT32,5,81,9
KRT33A,2,86,7
KRT33B,2,86,7
KRT34,2,86,7
KRT35,5,81,9
KRT36,5,81,9
KRT37,2,86,7
KRT38,5,81,9
KRT39,2,86,7
KRT4,6,87,2
KRT40,2,86,7
KRT42P,6,80,9
KRT5,7,86,2
KRT6A,7,86,2
KRT6B,7,86,2
KRT6C,7,86,2
KRT7,7,86,2
KRT7-AS,7,86,2
KRT71,7,86,2
KRT72,7,86,2
KRT73,7,86,2
KRT73-AS1,7,86,2
KRT74,7,86,2
KRT75,7,86,2
KRT76,7,86,2
KRT77,7,86,2
KRT78,7,86,2
KRT79,7,86,2
KRT8,7,86,2
KRT80,8,85,2
KRT81,7,86,2
KRT82,7,86,2
KRT83,7,86,2
KRT84,7,86,2
KRT85,7,86,2
KRT86,7,86,2
KRT87P,7,86,2
KRT8P41,2,83,10
KRT9,5,81,9
KRTAP1-1,2,86,7
KRTAP1-3,2,86,7
KRTAP1-4,2,86,7
KRTAP1-5,2,86,7
KRTAP10-1,3,87,5
KRTAP10-10,3,86,6
KRTAP10-11,3,86,6
KRTAP10-12,3,86,6
KRTAP10-2,3,87,5
KRTAP10-3,3,87,5
KRTAP10-4,3,86,6
KRTAP10-5,3,86,6
KRTAP10-6,3,86,6
KRTAP10-7,3,86,6
KRTAP10-8,3,86,6
KRTAP10-9,3,86,6
KRTAP11-1,3,86,6
KRTAP12-1,3,86,6
KRTAP12-2,3,86,6
KRTAP12-3,3,86,6
KRTAP12-4,3,86,6
KRTAP13-1,3,86,6
KRTAP13-2,3,86,6
KRTAP13-3,3,86,6
KRTAP13-4,3,86,6
KRTAP15-1,3,86,6
KRTAP16-1,2,86,7
KRTAP17-1,2,86,7
KRTAP19-1,3,86,6
KRTAP19-2,3,86,6
KRTAP19-3,3,86,6
KRTAP19-4,3,86,6
KRTAP19-5,3,86,6
KRTAP19-6,3,86,6
KRTAP19-7,3,86,6
KRTAP19-8,3,86,6
KRTAP2-1,2,86,7
KRTAP2-2,2,86,7
KRTAP2-3,2,86,7
KRTAP2-4,2,86,7
KRTAP20-1,3,86,6
KRTAP20-2,3,86,6
KRTAP20-3,3,86,6
KRTAP20-4,3,86,6
KRTAP21-1,3,86,6
KRTAP21-2,3,86,6
KRTAP21-3,3,86,6
KRTAP22-1,3,86,6
KRTAP22-2,3,86,6
KRTAP23-1,3,86,6
KRTAP24-1,3,86,6
KRTAP25-1,3,86,6
KRTAP26-1,3,86,6
KRTAP27-1,3,86,6
KRTAP29-1,2,86,7
KRTAP3-1,2,86,7
KRTAP3-2,2,86,7
KRTAP3-3,2,86,7
KRTAP4-1,5,81,9
KRTAP4-11,2,86,7
KRTAP4-12,2,86,7
KRTAP4-2,5,81,9
KRTAP4-3,5,81,9
KRTAP4-4,5,81,9
KRTAP4-5,5,81,9
KRTAP4-6,5,81,9
KRTAP4-7,2,86,7
KRTAP4-8,2,86,7
KRTAP4-9,2,86,7
KRTAP5-1,2,83,10
KRTAP5-10,5,87,3
KRTAP5-11,5,87,3
KRTAP5-2,2,83,10
KRTAP5-3,2,83,10
KRTAP5-4,2,83,10
KRTAP5-5,2,83,10
KRTAP5-6,2,83,10
KRTAP5-7,5,87,3
KRTAP5-8,5,87,3
KRTAP5-9,5,87,3
KRTAP5-AS1,2,83,10
KRTAP6-1,3,86,6
KRTAP6-2,3,86,6
KRTAP6-3,3,86,6
KRTAP7-1,3,86,6
KRTAP8-1,3,86,6
KRTAP9-1,5,81,9
KRTAP9-2,2,86,7
KRTAP9-3,2,86,7
KRTAP9-4,2,86,7
KRTAP9-6,2,86,7
KRTAP9-7,2,86,7
KRTAP9-8,2,86,7
KRTAP9-9,2,86,7
KRTCAP2,26,69,0
KRTCAP3,9,86,0
KRTDAP,7,84,4
KSR1,3,84,8
KSR2,4,87,4
KTI12,3,90,2
KTN1,2,90,3
KTN1-AS1,2,90,3
KU-MEL-3,6,88,1
KXD1,9,84,2
KY,7,88,0
KYAT1,2,80,13
KYAT3,4,88,3
KYNU,6,89,0
L1CAM,6,74,15
L1TD1,3,90,2
L2HGDH,2,91,2
L3HYPDH,1,90,4
L3MBTL1,7,87,1
L3MBTL2,1,83,11
L3MBTL3,1,92,2
L3MBTL4,6,86,3
L3MBTL4-AS1,6,86,3
LACC1,2,85,8
LACRT,7,86,2
LACTB,0,84,11
LACTB2,15,79,1
LACTB2-AS1,15,79,1
LACTBL1,2,87,6
LAD1,23,70,2
LAG3,9,85,1
LAGE3,6,74,15
LAIR1,3,90,2
LAIR2,3,90,2
LALBA,6,86,3
LAMA1,8,84,3
LAMA2,1,92,2
LAMA3,5,86,4
LAMA4,1,91,3
LAMA5,15,79,1
LAMA5-AS1,15,79,1
LAMB1,11,82,2
LAMB2,5,86,4
LAMB2P1,5,86,4
LAMB3,23,69,3
LAMB4,11,82,2
LAMC1,24,70,1
LAMC1-AS1,25,69,1
LAMC2,25,69,1
LAMC3,2,80,13
LAMP1,3,83,9
LAMP2,4,77,14
LAMP3,9,85,1
LAMP5,7,87,1
LAMP5-AS1,7,87,1
LAMTOR1,4,87,4
LAMTOR2,28,67,0
LAMTOR3,1,86,8
LAMTOR4,11,79,5
LAMTOR5,5,87,3
LAMTOR5-AS1,5,87,3
LANCL1,5,88,2
LANCL1-AS1,5,88,2
LANCL2,9,82,4
LANCL3,4,78,13
LAP3,1,86,8
LAPTM4A,8,87,0
LAPTM4B,16,78,1
LAPTM5,3,86,6
LARGE-AS1,1,82,12
LARGE1,1,82,12
LARGE2,3,85,7
LARP1,1,84,10
LARP1B,1,84,10
LARP4,8,85,2
LARP4B,17,73,5
LARP6,1,84,10
LARP7,1,86,8
LARS,1,84,10
LARS2,3,88,4
LARS2-AS1,3,88,4
LAS1L,4,79,12
LASP1,7,81,7
LAT,2,90,3
LAT2,10,81,4
LATS1,2,93,0
LATS2,3,84,8
LAX1,25,68,2
LAYN,1,88,6
LBH,7,88,0
LBHD1,7,84,4
LBHD2,6,84,5
LBP,7,87,1
LBR,24,70,1
LBX1,17,74,4
LBX1-AS1,17,74,4
LBX2,7,88,0
LBX2-AS1,7,88,0
LCA10,6,74,15
LCA5,1,92,2
LCA5L,3,86,6
LCAL1,1,92,2
LCAT,1,83,11
LCE1A,22,73,0
LCE1B,22,73,0
LCE1C,22,73,0
LCE1D,22,73,0
LCE1E,22,73,0
LCE1F,22,73,0
LCE2A,22,73,0
LCE2B,22,73,0
LCE2C,22,73,0
LCE2D,22,73,0
LCE3A,22,73,0
LCE3B,20,71,4
LCE3C,20,71,4
LCE3D,22,73,0
LCE3E,22,73,0
LCE4A,22,73,0
LCE5A,22,73,0
LCE6A,22,73,0
LCK,2,87,6
LCLAT1,7,88,0
LCMT1,0,88,7
LCMT1-AS1,0,88,7
LCMT1-AS2,0,88,7
LCMT2,0,79,16
LCN1,2,80,13
LCN10,2,80,13
LCN12,3,81,11
LCN15,2,80,13
LCN2,3,80,12
LCN6,2,80,13
LCN8,2,80,13
LCN9,2,80,13
LCNL1,3,81,11
LCOR,19,72,4
LCORL,1,86,8
LCP1,2,85,8
LCP2,1,84,10
LCT,5,89,1
LCTL,0,85,10
LDAH,9,86,0
LDB1,17,74,4
LDB2,1,86,8
LDB3,18,73,4
LDHA,2,84,9
LDHAL6A,2,84,9
LDHAL6B,0,84,11
LDHB,6,88,1
LDHC,2,84,9
LDHD,1,82,12
LDLR,7,86,2
LDLRAD1,5,88,2
LDLRAD2,2,88,5
LDLRAD3,4,84,7
LDLRAD4,4,88,3
LDLRAD4-AS1,4,88,3
LDLRAP1,2,88,5
LDOC1,4,76,15
LEAP2,2,84,9
LECT2,1,85,9
LEF1,1,86,8
LEF1-AS1,1,86,8
LEFTY1,23,71,1
LEFTY2,23,71,1
LEKR1,10,85,0
LELP1,23,72,0
LEMD1,25,69,1
LEMD1-AS1,25,69,1
LEMD2,5,90,0
LEMD3,5,86,4
LENEP,25,70,0
LENG1,3,90,2
LENG8,3,90,2
LENG8-AS1,3,90,2
LENG9,3,90,2
LEO1,0,84,11
LEP,11,82,2
LEPR,3,89,3
LEPROT,3,89,3
LEPROTL1,9,80,6
LETM1,5,84,6
LETM2,13,79,3
LETMD1,8,85,2
LEUTX,5,85,5
LEXM,4,89,2
LFNG,9,82,4
LGALS1,2,83,10
LGALS12,3,85,7
LGALS13,6,84,5
LGALS14,5,85,5
LGALS16,5,85,5
LGALS17A,5,85,5
LGALS2,2,82,11
LGALS3,4,88,3
LGALS3BP,5,85,5
LGALS4,4,86,5
LGALS7,4,86,5
LGALS7B,4,86,5
LGALS8,23,71,1
LGALS8-AS1,23,71,1
LGALS9,3,84,8
LGALS9B,1,84,10
LGALS9C,1,84,10
LGALSL,7,88,0
LGI1,17,74,4
LGI2,1,86,8
LGI3,8,81,6
LGI4,6,85,4
LGMN,1,89,5
LGR4,2,84,9
LGR5,4,87,4
LGR6,25,69,1
LGSN,2,92,1
LHB,3,86,6
LHCGR,7,88,0
LHFPL1,4,77,14
LHFPL2,1,85,9
LHFPL3,11,79,5
LHFPL3-AS1,13,79,3
LHFPL3-AS2,13,79,3
LHFPL4,3,87,5
LHFPL5,4,91,0
LHFPL6,3,86,6
LHPP,21,71,3
LHX1,0,88,7
LHX1-DT,0,88,7
LHX2,2,82,11
LHX3,3,80,12
LHX4,26,69,0
LHX4-AS1,26,69,0
LHX5,5,86,4
LHX5-AS1,5,86,4
LHX6,2,81,12
LHX8,4,89,2
LHX9,24,69,2
LIAS,2,85,8
LIF,1,82,12
LIF-AS1,1,82,12
LIFR,3,91,1
LIFR-AS1,3,91,1
LIG1,3,86,6
LIG3,2,82,11
LIG4,4,82,9
LILRA1,3,90,2
LILRA2,3,90,2
LILRA3,0,95,0
LILRA4,3,90,2
LILRA5,3,90,2
LILRA6,3,90,2
LILRB1,3,90,2
LILRB2,3,90,2
LILRB3,3,90,2
LILRB4,3,90,2
LILRB5,3,90,2
LILRP2,3,90,2
LIM2,4,85,6
LIMA1,7,86,2
LIMCH1,3,84,8
LIMD1,3,88,4
LIMD1-AS1,3,88,4
LIMD2,5,84,6
LIME1,13,81,1
LIMK1,10,81,4
LIMK2,1,84,10
LIMS1,5,89,1
LIMS1-AS1,5,89,1
LIMS2,7,88,0
LIMS3,6,87,2
LIMS3-LOC440895,6,87,2
LIMS4,6,87,2
LIN28A,2,87,6
LIN28B,1,91,3
LIN28B-AS1,1,91,3
LIN37,6,85,4
LIN52,4,86,5
LIN54,2,85,8
LIN7A,4,87,4
LIN7B,2,87,6
LIN7C,2,84,9
LIN9,23,71,1
LINC-PINT,11,82,2
LINC-ROR,2,88,5
LINC00028,8,86,1
LINC00029,13,81,1
LINC00032,2,84,9
LINC00051,14,80,1
LINC00052,0,86,9
LINC00092,1,82,12
LINC00102,4,77,14
LINC00106,4,77,14
LINC00111,4,85,6
LINC00112,4,85,6
LINC00113,4,85,6
LINC00114,4,85,6
LINC00115,3,87,5
LINC00158,4,85,6
LINC00159,3,86,6
LINC00160,3,86,6
LINC00161,6,84,5
LINC00163,3,86,6
LINC00167,1,89,5
LINC00173,5,86,4
LINC00174,10,82,3
LINC00184,23,71,1
LINC00189,3,86,6
LINC00200,17,73,5
LINC00207,1,82,12
LINC00208,9,81,5
LINC00210,23,70,2
LINC00211,8,87,0
LINC00216,1,90,4
LINC00221,3,90,2
LINC00222,1,91,3
LINC00226,3,90,2
LINC00229,1,82,12
LINC00235,3,86,6
LINC00237,8,86,1
LINC00239,1,89,5
LINC00240,4,91,0
LINC00242,2,93,0
LINC00243,4,91,0
LINC00244,12,81,2
LINC002481,1,87,7
LINC00251,14,80,1
LINC00254,3,87,5
LINC00260,25,68,2
LINC00261,7,87,1
LINC00265,10,81,4
LINC00266-1,6,88,1
LINC00266-3,5,89,1
LINC00269,4,80,11
LINC00271,2,92,1
LINC00272,24,71,0
LINC00276,6,89,0
LINC00278,16,52,27
LINC00279,17,51,27
LINC00280,16,52,27
LINC00284,2,85,8
LINC00290,0,83,12
LINC00293,12,82,1
LINC00294,3,84,8
LINC00297,4,85,6
LINC00298,7,88,0
LINC00299,7,88,0
LINC00301,4,85,6
LINC00302,22,73,0
LINC00303,25,68,2
LINC00304,1,83,11
LINC00305,3,87,5
LINC00307,3,86,6
LINC00308,1,87,7
LINC00309,7,88,0
LINC00310,3,86,6
